date,silver
YYYY-MM-DD,ppb
2019-05-11,0.31930000000000003
2019-05-19,0.25183
2019-05-24,1.29035
2019-06-03,1.2656800000000001
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.28122
2019-07-16,0.1405
2019-08-13,2.6004199999999997
2019-09-05,2.67054
2020-04-21,3.97289
2020-05-13,4.10767
2020-05-28,4.02397
2020-06-10,4.30988
2020-06-24,4.43804
2020-07-08,4.2971900000000005
2020-08-03,3.95252
2020-08-26,4.005739999999999
2020-09-29,0.08184999999999999
2020-11-03,0.04836
2021-05-10,0.0
2021-05-24,0.25893
2021-06-17,0.06368689999999999
2021-06-30,0.0091966
2021-07-22,0.0234258
2021-08-20,0.0345428
2021-09-30,0.10768929999999999
