date,lead
YYYY-MM-DD,ppb
2015-12-31,0.20906000000000002
2016-02-12,0.15316
2016-02-18,0.16232
2016-02-24,0.08732999999999999
2016-03-04,0.08882
2016-03-11,0.09266999999999999
2016-03-18,0.08063000000000001
2016-03-27,0.08108000000000001
2016-03-28,1.1474
2016-04-03,0.94482
2016-04-04,1.04353
2016-04-05,1.04353
2016-04-05,0.6730800000000001
2016-04-05,0.6730800000000001
2016-04-07,0.75998
2016-04-07,0.75998
2016-04-09,1.58269
2016-04-09,1.58269
2016-04-11,0.9121999999999999
2016-04-11,0.9121999999999999
2016-04-14,0.299
2016-04-16,0.72254
2016-04-18,0.51725
2016-04-20,1.31042
2016-04-22,0.49649
2016-04-24,0.61466
2016-04-26,0.53332
2016-04-28,0.46466
2016-04-30,0.47080999999999995
2016-05-02,0.4758
2016-05-04,0.66456
2016-05-06,1.10601
2016-05-08,0.71322
2016-05-10,1.42636
2016-05-12,0.6793399999999999
2016-05-14,0.6919200000000001
2016-05-16,0.84954
2016-05-18,0.49479
2016-05-20,0.6712799999999999
2016-05-22,1.03485
2016-05-24,0.87281
2016-05-26,0.7348
2016-05-28,0.60121
2016-05-30,0.48362000000000005
2016-06-01,0.6857199999999999
2016-06-03,0.8924300000000001
2016-06-05,2.3132900000000003
2016-06-07,1.90748
2016-06-09,1.69163
2016-06-11,1.7709
2016-06-13,1.24595
2016-06-15,1.0425900000000001
2016-06-17,0.9028999999999999
2016-06-19,0.8603700000000001
2016-06-21,1.02971
2016-06-23,0.7865500000000001
2016-06-25,0.60904
2016-06-27,0.51366
2016-06-29,0.37948000000000004
2016-07-01,0.50526
2016-07-03,0.45421999999999996
2016-07-05,0.37024
2016-07-07,0.18644999999999998
2016-07-09,0.3691
2016-07-11,0.32878999999999997
2016-07-13,0.25057
2016-07-15,0.23596
2016-07-17,0.20516
2016-07-19,0.35135
2016-07-21,0.67882
2016-07-23,0.30359
2016-07-25,0.21134
2016-07-27,0.25756999999999997
2016-07-29,0.23481
2016-07-31,0.22241
2016-08-02,0.24268
2016-08-04,0.23124
2016-08-06,0.44953
2016-08-08,0.27847
2016-08-10,0.38530000000000003
2016-08-12,0.25414
2016-08-14,0.39542
2016-08-16,0.43024
2016-08-18,0.20701
2016-08-20,0.23009000000000002
2016-08-22,0.17926
2016-08-24,0.25467
2016-08-26,0.23042
2016-08-28,0.23834999999999998
2016-09-02,0.10205
2016-09-03,0.11997000000000001
2016-09-05,0.19971
2016-09-07,0.18950999999999998
2016-09-09,0.21014000000000002
2016-09-11,0.20099
2016-09-13,0.26254
2016-09-15,0.19602999999999998
2016-09-21,0.14706
2016-09-21,0.19517
2016-09-23,0.06352
2016-09-25,0.09715
2016-09-27,0.3164
2016-09-29,0.27490000000000003
2016-10-01,0.35443
2016-10-03,0.51551
2016-10-05,0.33663
2016-10-07,0.30915000000000004
2016-10-09,0.47114
2016-10-11,0.39103
2016-10-15,0.6168
2016-10-17,0.47374
2016-10-19,0.9714299999999999
2016-10-21,0.28847999999999996
2016-10-23,0.29159
2016-10-25,0.31676000000000004
2016-10-27,0.26526
2016-10-29,0.20766
2016-11-13,0.07400000000000001
2016-11-23,0.08542
2016-12-15,0.07536
2017-01-24,0.07721
2017-02-20,0.06994
2017-03-10,0.07622000000000001
2017-03-17,0.11946
2017-03-25,0.15164
2017-03-28,0.05976000000000001
