date,manganese
YYYY-MM-DD,ppb
2014-12-07,4.2503400000000005
2015-01-24,3.7115799999999997
2015-02-07,3.22101
2015-02-19,3.3744400000000003
2015-03-16,2.15063
2015-04-19,2.37304
2015-05-02,0.8761099999999999
2015-05-11,0.47018
2015-05-24,0.39362
2015-06-02,0.60952
2015-06-18,1.0091999999999999
2015-07-02,0.7071099999999999
2015-07-15,1.47664
2015-08-02,6.63726
2015-08-09,7.20291
2015-10-04,0.29922
2015-10-13,0.29693
2015-10-26,0.31747
2015-11-09,0.41786999999999996
2015-11-23,0.4589
2015-12-09,0.6608799999999999
2015-12-30,0.2308
2016-01-08,0.12094
2016-01-18,0.18893
2016-01-28,0.18759
2016-02-12,0.14346
2016-02-21,0.36397
2016-03-09,0.10531
2016-03-24,0.28354
2016-03-31,0.12975
2016-04-08,3.3465299999999996
2016-04-21,2.24057
2016-05-02,1.8810365361999999
2016-05-12,32.7127584173
2016-05-20,2.4415708394
2016-05-27,2.940662146
2016-06-04,2.6105993124
2016-06-11,3.3401177568
2016-06-17,3.0603200000000004
2016-06-27,3.5047800000000002
2016-07-08,3.9244499999999998
2016-07-15,4.79126
2016-07-22,4.445740000000001
2016-07-29,5.2527800000000004
2016-08-05,5.513599999999999
2016-08-12,5.52092
2016-08-19,7.11473
2016-08-26,5.37512
2016-09-02,6.01294
2016-09-09,4.94913
2016-09-16,4.98992
2016-09-23,5.6115
2016-09-30,4.6459600000000005
2016-10-12,4.2583
2016-10-19,3.85146
2016-10-27,3.5726999999999998
2016-11-03,3.4415899999999997
2016-11-12,3.57593
2016-11-23,3.9718199999999997
2016-12-04,2.7106500000000002
2016-12-19,3.34283
2017-03-19,2.68806
2017-04-12,2.25117
2017-04-30,2.06154
2017-05-14,7.83048
2017-05-30,2.42237
2017-06-15,2.5066800000000002
2017-06-30,3.4259299999999997
2017-07-13,3.5937
2017-07-30,5.616529999999999
2017-08-25,6.34502
2017-09-14,7.069
2017-09-27,16.45688
2017-10-14,4.98052
2017-10-23,4.35731
2017-11-03,4.02036
2017-11-16,3.4449400000000003
2017-12-19,2.5822499999999997
2018-01-05,2.55101
2018-01-25,2.9487799999999997
2018-03-03,2.38763
2018-03-17,2.18315
2018-05-07,2.839
2018-05-25,2.29694
2018-06-08,2.65118
2018-06-15,3.0050700000000004
2018-06-25,3.64656
2018-07-09,3.65168
2018-07-15,3.4661999999999997
2018-08-10,4.49463
2018-08-17,4.29912
2018-08-24,4.5579
2018-09-07,5.38817
2018-09-14,6.0773
2018-09-21,7.00434
2018-09-28,6.51335
