date,silicon
YYYY-MM-DD,ppb
2019-04-27,4339.49771
2019-05-10,3755.34677
2019-05-19,3533.5506400000004
2019-05-24,3317.11162
2019-06-03,3855.72592
2019-06-18,3781.3106199999997
2019-07-01,3809.80934
2019-07-16,4065.60432
2019-08-15,4083.79391
2019-09-05,4206.13007
2019-10-03,4159.8577399999995
2020-05-28,5012.94424
2021-05-10,3843.1263
2021-05-24,4015.56034
2021-06-21,4665.6791528
2021-06-30,4074.8228397000003
2021-07-22,4137.5447374
2021-08-05,4032.804068
2021-08-20,4279.7812534
2021-09-30,4189.8650448
