date,strontium
YYYY-MM-DD,ppb
2014-12-12,149.92881
2015-01-24,154.41395
2015-02-07,187.51921
2015-02-19,195.92367
2015-03-16,139.89283
2015-04-19,93.67371
2015-05-11,84.54193000000001
2015-05-24,89.46923
2015-06-02,60.63207
2015-06-18,44.87865
2015-07-02,78.59742
2015-07-15,94.82901
2015-08-02,113.18460999999999
2015-08-09,123.18906999999999
2015-10-04,141.24454
2015-10-13,145.58294999999998
2015-10-26,127.6839
2015-11-09,130.19935
2015-11-23,131.82999
2015-12-09,133.46594
2015-12-30,138.90105
2016-01-08,142.19165999999998
2016-01-18,141.68511999999998
2016-01-28,142.23073
2016-02-12,148.92417
2016-02-21,153.98959
2016-03-09,143.38222
2016-03-24,139.02741
2016-03-31,139.45046
2016-04-08,121.3371
2016-04-21,106.42158
2016-05-02,110.4807668304
2016-05-12,92.33721073800001
2016-05-20,71.15554687070001
2016-05-27,69.5474983428
2016-06-04,49.663516896
2016-06-11,48.30591231179999
2016-06-17,50.87291
2016-06-27,77.95967
2016-07-08,109.64336
2016-07-15,128.66414
2016-07-22,139.38508000000002
2016-07-29,162.33317
2016-08-05,121.84445
2016-08-12,163.70678999999998
2016-08-19,170.10318
2016-08-26,151.07721
2016-08-27,148.80196
2016-09-02,130.96442
2016-09-09,158.68130000000002
2016-09-16,218.80352
2016-09-23,149.41122000000001
2016-09-30,148.10818
2016-10-12,128.47968
2016-10-19,136.88675
2016-10-27,144.12333
2016-11-03,148.47882
2016-11-12,150.59844
2016-11-23,168.65881000000002
2016-12-04,144.38526
2016-12-19,143.40771999999998
2017-03-19,141.43789
2017-04-12,142.09788
2017-04-30,115.79617
2017-05-14,73.01329
2017-05-30,65.55011
2017-06-15,55.96029
2017-06-30,50.80883
2017-07-13,66.08641
2017-07-30,84.84111
2017-08-25,140.93338
2017-09-14,167.48145999999997
2017-09-27,160.66056
2017-10-14,131.80884
2017-10-23,132.03768
2017-10-29,106.45975
2017-11-03,134.49212
2017-11-16,140.38512
2018-03-04,130.36657
2018-05-25,56.21012999999999
2018-06-08,62.191979999999994
2018-06-15,82.05741
2018-06-25,106.85533
2018-07-09,151.90887999999998
2018-07-15,164.45917000000003
2018-08-10,217.94952999999998
2018-08-17,223.98427999999998
2018-08-24,200.28521
2018-09-07,202.54625000000001
2018-09-14,219.4363
2018-09-21,208.07195000000002
2018-10-05,173.81557999999998
2018-10-12,162.76153
2018-10-18,163.15067
2018-10-25,149.06926
2018-11-02,141.59592999999998
2018-11-10,154.26313
2018-11-17,156.79654
2019-02-27,179.77104
2019-03-21,193.03771999999998
2019-03-30,193.47973
2019-04-18,158.62684
2019-05-08,109.00703
2019-06-05,78.90495
2019-06-11,62.84776
2019-06-21,53.53854
2019-06-27,53.66901
2019-07-05,47.77456
2019-07-14,50.76651
2019-07-19,60.96229
2019-07-26,75.19687
2019-08-02,83.24241
2019-08-09,99.9136
2019-08-16,113.39693
2019-08-23,221.37288
2019-08-30,145.33201
2019-09-06,153.68737
2019-09-13,154.31056
2019-09-20,159.21589
2019-09-27,168.13226
2019-10-04,175.76955
2019-10-11,189.70403000000002
2019-10-19,171.05604
2019-10-25,179.65340999999998
2019-11-03,175.8191
2019-11-08,170.86465
2019-11-15,173.76037
2019-11-22,172.10663
2019-12-04,168.29931
2019-12-12,173.12584
2019-12-20,171.00010999999998
2020-01-08,174.07844
2020-01-21,175.90316
2020-01-28,180.63139
2020-02-11,182.65636
2020-02-20,184.1788
2020-03-11,202.27915
2020-03-17,200.40154
2020-04-03,195.5623
2020-04-09,155.10121
2020-04-14,136.06369
2020-04-24,144.78571
2020-05-22,62.436749999999996
2020-05-29,55.86533
2020-06-05,45.34841
2020-06-12,60.32733
2020-06-19,67.80652
2020-06-26,84.02582000000001
2020-07-02,101.56948999999999
2020-07-10,121.40757
2020-07-17,141.0928
2020-07-23,147.75273
2020-07-30,146.03291000000002
2020-08-07,164.63515999999998
2020-08-14,186.62281000000002
2020-08-20,198.70054
2020-08-27,205.1808
2020-09-03,190.25863
2020-09-11,167.77281
2020-09-18,185.34196000000003
2020-09-24,186.05540000000002
2020-10-01,194.42090000000002
2020-10-08,193.34159
2020-10-16,199.75109
2020-10-23,194.5874
2020-10-27,208.60408
2020-11-06,192.29312
2020-11-13,194.09125
2020-11-20,176.79759
2020-12-04,187.54914
2021-01-08,183.76555
2021-01-15,198.17403
2021-01-28,189.34147
2021-02-11,193.01816
2021-03-03,193.38753
2021-03-19,200.04572
2021-03-25,228.79012
2021-04-07,155.07703
2021-05-17,75.57027
2021-05-28,66.57233
2021-06-04,55.894
2021-06-11,57.76609
2021-06-18,73.99344
2021-07-02,107.26445999999999
2021-07-09,128.09881000000001
2021-07-15,132.51518000000002
2021-07-30,151.53884
2021-08-06,142.09611
2021-08-13,162.1021073
2021-08-19,145.32439200000002
2021-08-27,163.64949249999998
2021-09-03,158.4102363
2021-10-01,154.19569389999998
2021-10-07,173.6894239
2021-10-22,167.141427
2021-10-27,151.2480864
2021-11-03,142.5613614
2021-11-11,144.2092771
2022-10-15,168.0445138
