date,cesium
YYYY-MM-DD,ppb
2019-05-30,0.7287299999999999
2019-06-12,0.66602
2019-06-19,0.6605099999999999
2019-06-29,0.6441600000000001
2019-07-15,0.64371
2019-07-18,0.64691
2019-07-24,0.6732899999999999
2019-07-30,0.6578
2019-08-06,0.65566
2019-08-14,0.65161
2019-08-21,0.61979
2020-01-15,0.80358
2020-02-08,0.77565
2020-02-18,0.77044
2020-03-05,0.75833
2020-03-18,0.7770299999999999
2020-03-30,0.76013
2020-08-30,0.66398
2020-09-10,0.70855
2020-09-18,0.6489
2020-09-28,0.65992
2020-10-06,0.64331
2020-10-16,0.66844
2020-10-23,0.68767
2020-10-30,0.69061
2020-11-06,0.6483800000000001
2020-11-14,0.6688099999999999
