date,silicon
YYYY-MM-DD,ppb
2014-12-12,2468.01831
2015-02-07,2600.21704
2015-03-16,2072.9241300000003
2015-04-19,1992.63059
2015-05-11,5956.18262
2015-05-24,6309.464819999999
2015-06-02,6229.6960899999995
2015-06-18,3070.46654
2015-07-02,5855.87928
2015-07-15,3295.50581
2015-08-02,2055.82039
2015-08-09,2081.36462
2015-10-04,3358.3365300000005
2015-10-13,3491.29434
2015-10-26,3284.3497
2015-11-09,3434.08251
2015-11-23,3090.06907
2016-01-28,3014.63458
2016-02-12,3018.6497600000002
2016-02-21,3193.7825700000003
2016-03-09,3344.7814799999996
2016-03-24,3196.26921
2016-03-31,3068.08159
2016-04-08,2276.03915
2016-04-21,2074.2745800000002
2016-05-02,2150.2992252762
2016-05-12,2154.359986017
2016-05-27,2234.7632313188
2016-06-04,1900.2410324784
2016-06-11,1927.332865482
2016-06-17,2099.27594
2016-06-27,2130.25462
2016-07-08,2232.87165
2016-07-15,2240.33983
2016-07-22,2314.33989
2016-07-29,2346.76411
2016-08-05,2235.59284
2016-08-12,2313.2642
2016-08-19,2306.3080600000003
2016-08-26,2189.5410699999998
2016-09-02,2235.82554
2016-09-09,2198.83628
2016-09-16,2173.216
2016-09-23,2188.83986
2016-09-30,2109.0378100000003
2016-10-12,2224.20098
2016-10-19,2138.28476
2016-10-27,2257.67581
2016-11-03,2183.58216
2016-11-12,2211.59974
2016-11-23,2101.7925800000003
2016-12-04,2263.45765
2017-03-19,2548.07479
2017-04-12,2472.1492200000002
2017-04-30,2502.31821
2017-06-30,2168.71678
2017-07-30,2415.216
2017-08-25,2329.20462
2017-09-14,2356.44585
2017-09-27,2503.34875
2017-10-14,2248.17109
2017-10-23,2171.29763
2017-11-03,2144.49503
2017-11-16,2291.30641
2018-03-03,2080.58663
2018-05-25,2347.9483999999998
2018-06-08,2022.9652999999998
2018-06-15,2075.2403
2018-06-25,2092.98339
2018-07-09,2327.34078
2018-07-15,2315.36902
2018-08-10,2441.6862499999997
2018-08-17,2393.9292
2018-08-24,2433.5431
2018-09-07,2426.6421
2018-09-14,2428.5604000000003
2018-10-05,2630.3114499999997
2018-10-12,2617.36422
2018-10-18,2653.73186
2018-10-25,2624.99763
2018-11-02,2598.79116
2018-11-10,2621.93001
2018-11-17,2708.42707
2019-02-27,2332.35518
2019-03-30,2446.6596
2019-04-18,2353.1169
2019-05-08,2385.0749
2019-06-05,2379.0336500000003
2019-06-11,2119.27815
2019-06-21,2008.2728299999999
2019-06-27,1989.84618
2019-07-05,2150.67263
2019-07-14,2076.86276
2019-07-19,2052.02067
2019-07-26,2053.67777
2019-08-02,2032.99353
2019-08-09,2031.86552
2019-08-16,2073.3046999999997
2019-08-23,9597.671470000001
2019-08-30,5374.96427
2019-09-06,4540.3541000000005
2019-09-13,2185.12666
2019-09-20,2153.31255
2019-09-27,2173.40882
2019-10-04,2177.93792
2019-10-11,2183.22146
2019-10-19,2117.0311899999997
2019-10-25,2125.4594700000002
2019-11-03,2072.00641
2019-11-08,2109.49408
2019-11-15,2109.73256
2019-11-22,2100.39129
2019-12-04,2111.38164
2019-12-12,2097.1968699999998
2019-12-20,2141.60723
2020-01-08,2165.95967
2020-01-21,2129.15418
2020-01-28,2174.79297
2020-02-11,2142.38847
2020-02-20,2323.94949
2020-03-11,2247.87081
2020-03-17,2268.6186900000002
2020-04-03,2344.1598200000003
2020-04-09,2194.4114200000004
2020-04-14,2204.71395
2020-04-24,2163.20952
2020-05-22,2068.68526
2020-05-29,1950.69849
2020-06-05,1911.48861
2020-06-12,2166.76096
2020-06-19,2017.56234
2020-06-26,1973.66085
2020-07-02,2085.59753
2020-07-10,2125.26096
2020-07-17,2178.67915
2020-07-23,2124.3107800000002
2020-07-30,2182.79387
2020-08-07,2169.89185
2020-08-14,2211.57199
2020-08-20,2365.74937
2020-08-27,2280.9281100000003
2020-09-03,2377.79994
2020-09-11,2300.49498
2020-09-18,2274.5443
2020-09-24,2568.0134500000004
2020-10-01,2407.1910500000004
2020-10-08,2293.1863200000003
2020-10-16,2347.0065299999997
2020-10-23,2392.4703
2020-10-27,2819.5569
2020-11-06,2324.52916
2020-11-13,2342.19344
2020-12-04,2399.51763
2021-01-15,2347.26555
2021-01-28,2295.40356
2021-02-11,2293.14766
2021-03-03,2430.12448
2021-03-19,2336.94756
2021-03-25,2262.824
2021-04-07,2171.771
2021-05-17,2049.103
2021-05-28,1961.121
2021-06-04,1875.353
2021-06-11,1939.46479
2021-06-18,1923.1212099999998
2021-06-24,1947.7659399999998
2021-07-02,1983.45964
2021-07-09,1999.14441
2021-07-15,2076.6787
2021-07-30,2197.9984400000003
2021-08-06,2144.78213
2021-08-13,2175.5977646
2021-08-19,2147.6316446
2021-08-27,2366.3379756
2021-09-03,2379.5839831999997
2021-10-01,2401.9281022
2021-10-07,2420.3549559000003
2021-10-15,2292.3026802
2021-10-22,2348.5373723000002
2021-10-27,2331.739653
2021-11-03,2255.3858599
2021-11-11,2149.6185551
