date,barium
YYYY-MM-DD,ppb
2017-03-17,9.48313
2017-03-23,3.15407
2017-05-03,2.11821
2017-05-06,70.33464000000001
2017-05-11,3.5610000000000004
2017-05-15,62.713609999999996
2017-06-22,66.80523
2017-10-29,83.95229
2019-04-06,1.9591500000000002
2019-04-06,5.359819999999999
2020-07-14,46.052530000000004
2020-07-21,50.5894
2020-07-29,67.14836
2020-08-04,61.01469
2020-08-12,60.02618
2020-08-19,59.7475
2020-08-24,71.46512
2020-09-01,62.589189999999995
2020-09-14,63.02798
2020-09-23,64.38476
2020-09-29,64.17148
2020-10-05,66.93549
2020-10-13,59.97652000000001
2020-10-22,59.973749999999995
2020-10-28,58.13398
2020-11-03,61.93877
2020-11-19,61.35500999999999
2021-04-28,47.53691
2021-05-04,59.47418
2021-05-13,58.62679
2021-05-18,58.37846
2021-05-27,64.39092
2021-06-02,62.15992
2021-06-08,63.08359
2021-06-15,66.29729
2021-06-22,62.47529
2021-07-01,70.57564
2021-07-07,68.31257
2021-07-16,62.6883548
2021-07-20,59.6171514
2021-07-27,62.3003248
2021-08-04,61.3331423
2021-08-10,60.532917700000006
2021-08-17,68.41614039999999
2021-08-24,60.8911759
2021-08-31,67.1024312
2021-09-08,63.8892254
2021-09-27,61.362014599999995
2021-10-04,63.5158091
2021-10-15,70.1603432
