date,silicon
YYYY-MM-DD,ppb
2019-05-10,5320.63227
2019-05-19,5788.44626
2019-05-24,5302.70988
2019-06-03,5184.5855200000005
2019-06-18,5424.98564
2019-07-01,5627.792020000001
2019-07-09,5678.60412
2019-07-16,6078.96791
2019-08-15,6235.25432
2019-09-05,6741.30086
2019-10-02,7167.28086
2020-05-13,4453.47681
2020-05-28,4470.834290000001
2020-06-10,5380.88389
2020-06-24,5264.95083
2020-07-08,5505.14228
2020-08-04,5646.28936
2020-08-26,6210.2608
2020-09-29,6893.9150199999995
2021-05-10,5386.29902
2021-05-24,4814.06944
2021-06-17,4273.4630308
2021-06-30,5505.2091698
2021-07-22,5494.552430600001
2021-08-20,6095.4328448
