date,sodium
YYYY-MM-DD,ppb
2014-12-07,1262.7405
2015-02-07,1405.3022999999998
2015-02-19,1590.76514
2015-03-16,1173.50189
2015-04-19,1009.99208
2015-05-02,2162.28053
2015-05-11,2140.5009999999997
2015-05-24,2167.08653
2015-06-02,1951.32134
2015-06-18,1146.47844
2015-07-02,2007.34738
2015-07-15,1209.06449
2015-08-02,874.33339
2015-08-09,904.8993
2015-10-04,1539.15996
2015-10-13,1725.29577
2015-10-26,1632.4555799999998
2015-11-09,1429.1848100000002
2015-11-23,1472.59051
2015-12-09,1508.99519
2015-12-30,1539.11211
2016-01-08,1602.6735199999998
2016-01-18,1689.6868100000002
2016-01-28,1810.59985
2016-02-12,1930.67182
2016-02-21,2096.15634
2016-03-09,1890.2057300000001
2016-03-24,1932.26598
2016-03-31,1868.64417
2016-04-08,2536.9751
2016-04-21,1022.3899
2016-05-02,1072.2942752192
2016-05-12,1014.1733955076
2016-05-20,888.9452618382
2016-05-27,819.6925088879999
2016-06-04,585.0331892064
2016-06-11,609.1911473875001
2016-06-17,654.16385
2016-06-27,732.37418
2016-07-08,840.8932
2016-07-15,870.20332
2016-07-22,919.41563
2016-07-29,1004.55763
2016-08-05,944.16432
2016-08-12,1230.70457
2016-08-19,1193.98838
2016-08-26,1165.10763
2016-08-27,962.20675
2016-09-02,1211.65347
2016-09-09,991.71448
2016-09-16,982.93835
2016-09-23,1026.19237
2016-09-30,1048.27404
2016-10-12,987.50251
2016-10-19,1074.6638400000002
2016-10-27,938.07228
2016-11-03,1093.9859800000002
2016-11-12,1014.4675
2016-11-23,1129.73504
2016-12-04,1113.06181
2016-12-19,1151.7249
2017-02-01,2294.40132
2017-03-19,1058.00404
2017-04-12,1174.4118
2017-04-30,1100.9792
2017-05-11,963.92833
2017-05-30,692.1254999999999
2017-06-15,631.30029
2017-06-24,654.78134
2017-06-30,582.30551
2017-07-13,593.22861
2017-07-30,667.0012099999999
2017-08-25,908.24272
2017-09-14,962.92009
2017-09-27,1009.1683
2017-10-14,1001.2838
2017-10-23,1009.70568
2017-11-03,1207.32919
2017-11-16,1478.19336
2017-12-19,1303.6705299999999
2018-01-06,1304.7564499999999
2018-01-26,1314.7308699999999
2018-03-03,1172.26573
2018-03-04,1120.1409700000002
2018-03-17,1180.4063999999998
2018-05-07,968.1234999999999
2018-05-25,703.0818399999999
2018-06-08,656.09402
2018-06-15,697.03475
2018-06-25,828.7669800000001
2018-07-11,915.7438000000001
2018-07-15,1034.87088
2018-08-10,1244.70337
2018-08-17,1205.60278
2018-08-24,1321.65349
2018-09-07,1223.6521
2018-09-14,1239.61358
2018-09-21,1276.74603
2018-10-05,1346.20415
2018-10-12,1373.9663100000002
2018-10-18,1369.77371
2018-10-25,1382.5769500000001
2018-11-02,1392.20857
2018-11-10,1413.94834
2018-11-17,1160.7457200000001
2019-03-18,1248.66874
2019-03-30,1977.91378
2019-04-18,1254.95717
2019-05-02,1155.12439
2019-05-08,1124.08922
2019-05-31,1138.65077
2019-06-05,885.73189
2019-06-11,731.2161100000001
2019-06-21,661.66453
2019-06-27,557.65009
2019-07-05,472.75532
2019-07-14,504.64149999999995
2019-07-19,540.05555
2019-07-26,595.7546
2019-08-02,588.26711
2019-08-09,718.93415
2019-08-16,794.16085
2019-08-23,875.6835100000001
2019-08-30,836.6972099999999
2019-09-06,1026.81062
2019-09-13,999.4707800000001
2019-09-20,1032.34504
2019-09-27,1084.98071
2019-10-04,1130.9091700000001
2019-10-11,1129.3455
2019-10-19,1206.04663
2019-10-25,1167.70187
2019-11-03,1180.13769
2019-11-08,1161.7606600000001
2019-11-15,1195.06576
2019-11-22,1223.32795
2019-12-04,1176.41415
2019-12-12,1179.10477
2019-12-20,1217.58366
2020-01-08,1259.55208
2020-01-15,1252.83837
2020-01-21,1239.7799
2020-01-28,1420.10421
2020-02-11,1197.28449
2020-02-20,1233.31068
2020-03-01,1154.16049
2020-03-11,1147.1136900000001
2020-03-17,1117.54996
2020-04-01,1393.4498600000002
2020-04-09,1145.88908
2020-04-14,1107.40792
