date,europium
YYYY-MM-DD,ppb
2019-04-27,0.02216
2019-05-10,0.02505
2019-05-19,0.02569
2019-05-24,0.01985
2019-06-03,0.01638
2019-06-18,0.01517
2019-07-01,0.01273
2019-07-09,0.01378
2019-07-16,0.01879
2019-08-15,0.01175
2019-09-05,0.02717
2019-10-02,0.01957
2020-05-28,0.019710000000000002
2020-06-10,0.02437
2020-07-08,0.01507
2020-08-04,0.016720000000000002
2020-08-26,0.01393
2020-09-29,0.009899999999999999
2020-11-03,0.0166
2021-05-10,0.021589999999999998
2021-05-24,0.0239
2021-06-17,0.0109731
2021-06-30,0.024345399999999996
2021-07-22,0.008623599999999999
2021-08-20,0.0108241
