date,phosphorus
YYYY-MM-DD,ppb
2014-12-07,97.19780893617022
2015-01-24,78.25752127659575
2015-02-07,66.33339765957446
2015-03-16,74.19623765957448
2015-04-19,58.170444680851055
2015-05-11,338.07037
2015-05-24,386.06005000000005
2015-06-02,346.71159
2015-06-18,174.61002000000002
2015-07-02,293.74013
2015-07-15,213.76573000000002
2015-08-02,62.27471936170213
2015-08-09,60.259270851063825
2015-10-04,288.20013
2015-10-13,367.57675
2015-10-26,339.87456000000003
2015-11-09,345.29755
2015-11-23,356.29393999999996
2015-12-09,356.73904
2015-12-30,351.27622
2016-01-08,374.61078
2016-01-18,433.10451
2016-01-28,416.52444
2016-02-12,405.32646
2016-02-21,430.01423
2016-03-09,476.24037999999996
2016-03-24,401.03363
2016-03-31,435.12293999999997
2016-04-08,355.42825
2016-04-21,332.05365
2016-05-02,188.4700025825
2016-05-12,131.58595092060003
2016-05-20,158.99700857390002
2016-05-27,155.16407565
2016-06-04,127.828879297
2016-06-11,110.83200811610001
2016-06-17,107.69714
2016-06-27,92.62451999999999
2016-07-08,124.21363
2016-07-15,137.49549
2016-07-22,154.20185
2016-07-29,165.07072999999997
2016-08-05,174.97451
2016-08-12,169.88343
2016-08-19,186.08205
2016-08-26,189.98802999999998
2016-09-02,202.27408
2016-09-09,326.86379999999997
2016-09-16,325.37185
2016-09-23,427.56222
2016-09-30,337.6957
2016-10-12,325.95132
2016-10-19,304.82926
2016-10-27,308.00652
2016-11-03,336.1657
2016-11-12,324.57571
2016-11-23,280.33362
2016-12-04,263.26162
2017-04-12,203.74549
2017-04-30,177.67247999999998
2017-05-14,92.76897
2017-05-30,356.37696
2017-06-15,82.83118
2017-06-30,96.08874
2017-07-30,129.3236
2017-08-25,146.89579
2017-09-14,190.09503999999998
2017-09-27,202.46636999999998
2017-10-14,210.337
2017-10-23,217.13791
2017-11-16,239.59456
2018-03-03,376.21504000000004
2018-05-07,332.75728000000004
2018-05-25,303.27948
2018-06-08,279.06892
2018-06-15,321.13383
2018-06-25,339.75526
2018-07-09,473.71952
2018-07-15,471.69261
2018-08-10,577.4645
2018-08-17,565.36647
2018-08-24,632.70492
2018-09-07,575.62246
2018-09-14,628.31558
2018-09-21,600.40163
2018-09-28,647.01253
