date,cobalt
YYYY-MM-DD,ppb
2019-04-27,0.26164
2019-05-11,0.14673
2019-05-19,0.6656
2019-05-24,0.6780799999999999
2019-06-03,0.64893
2019-06-18,0.64359
2019-07-01,0.49788
2019-07-09,0.5234300000000001
2019-07-16,0.49887000000000004
2019-09-05,0.6288
2019-10-02,1.09196
2020-05-13,1.02681
2020-05-28,0.61634
2020-06-10,0.48678
2020-06-24,0.45459
2020-07-08,0.47324
2020-08-03,0.43045
2020-08-26,0.39325
2020-09-29,0.38209
2020-11-03,0.38747
2021-05-10,0.50582
2021-05-24,0.81835
2021-06-17,0.4831431
2021-06-30,0.4284019
2021-07-22,0.36853329999999995
2021-08-20,0.353579
2021-09-30,0.3768361
