date,magnesium
YYYY-MM-DD,ppb
2014-12-12,6584.30217
2015-04-19,3846.40633
2015-05-11,3688.95376
2015-05-24,3608.7350800000004
2015-06-02,2681.26514
2015-06-18,3374.7855099999997
2015-07-02,3821.1932100000004
2015-07-15,4167.36355
2015-08-02,5110.68831
2015-08-09,5466.88459
2015-10-04,6301.6008
2015-10-13,6191.1357499999995
2015-10-26,5711.19388
2015-11-09,5642.13021
2015-11-23,5704.458909999999
2016-04-08,5464.03934
2016-04-21,4333.72821
2016-05-02,4804.7739699465
2016-05-20,3137.3249624000996
2016-05-27,2985.10794704
2016-06-04,2763.8100344189997
2016-06-11,3484.0676714640003
2016-06-17,3719.85191
2016-06-27,4023.06962
2016-07-08,4208.94445
2016-07-15,4685.82027
2016-07-22,5029.67657
2016-07-29,5655.08097
2016-08-05,5317.88885
2016-08-12,5252.48971
2016-08-19,5974.41997
2016-08-26,6156.5085899999995
2016-09-02,5366.086299999999
2016-09-09,5716.565140000001
2016-09-16,5868.85902
2016-09-23,7290.45524
2016-09-30,5614.86127
2016-10-12,5846.57278
2016-10-19,5907.59822
2016-10-27,5901.40949
2016-11-03,6249.92674
2016-11-12,6454.61858
2016-11-23,5616.7133300000005
2016-12-04,6579.62713
2017-05-14,2816.7390100000002
2017-05-30,2996.74071
2017-06-15,3545.21878
2017-06-30,4050.0988899999998
2017-07-13,4281.5320600000005
2017-07-30,3863.28544
2017-08-25,5055.56359
2017-09-14,5478.27803
2017-09-27,5944.38514
2017-10-14,5770.50607
2017-10-23,5829.662039999999
2017-11-03,6152.56303
2017-11-16,6528.57303
2018-03-03,5837.746120000001
2018-05-25,3447.18969
2018-06-08,4095.8541000000005
2018-06-15,4393.33222
2018-06-25,4796.33027
2018-07-09,4945.02473
2018-07-15,5298.06392
2018-08-10,6515.5180199999995
2018-08-17,6116.06215
2018-08-24,6415.68168
2018-09-07,6595.3295
2018-09-14,6803.64924
2018-09-21,6690.88886
2018-09-28,6721.1556199999995
