date,potassium
YYYY-MM-DD,ppb
2015-06-30,442.8372691457
2015-07-07,572.8549898838
2015-07-14,451.160677579
2015-07-21,444.358091471
2015-07-28,448.1067908447
2015-08-04,447.6442402618
2015-08-11,456.015304053
2015-08-18,103.9538299709
2015-08-26,220.439001549
2016-02-23,423.34506
2016-02-29,435.60549000000003
2016-06-29,440.50687000000005
2016-08-03,417.25541999999996
2016-08-10,422.06803
2016-08-17,430.41643
2016-08-23,417.39671999999996
2016-08-23,417.44478000000004
2016-08-23,430.28071
2016-08-24,429.86886
2016-08-31,435.59853
2016-09-07,222.05528
2016-09-14,108.33156000000001
2016-09-21,143.8259
2016-09-28,424.76242
2016-10-11,89.49815
2016-10-19,11633.40618
2016-10-26,441.11139000000003
2016-11-02,453.19139
2016-11-09,432.38741
2016-11-16,449.16231000000005
2016-11-22,427.38321999999994
2016-11-29,130.7723
2016-12-06,423.62267
2016-12-13,428.75528
2016-12-20,419.40728
2016-12-27,419.58720999999997
2017-01-03,422.89248999999995
2017-01-10,423.53355
2017-01-17,439.72082
2017-01-24,431.71312
2017-01-31,442.04825999999997
2017-02-07,426.06364999999994
2017-02-14,418.74526000000003
2017-02-21,427.62672000000003
2017-02-28,425.17028000000005
2017-03-07,430.9738
2017-03-14,432.67850000000004
2017-03-21,434.13469999999995
2017-03-28,435.02599
2017-04-04,447.03915
2017-04-11,438.34060999999997
2017-04-18,508.59212
2017-04-25,449.16725999999994
2017-05-02,437.87787000000003
2017-05-09,476.66762
2017-05-16,426.16256999999996
2017-05-23,422.08571
2017-05-30,426.11638
2017-06-14,418.75124999999997
2017-06-20,424.12458000000004
2017-06-29,425.11744
2017-07-05,428.53109000000006
2017-07-12,425.55863999999997
2017-07-18,422.09944
2017-07-25,420.8452
2017-08-03,424.88239
2017-08-09,419.0164
2017-08-16,430.94698999999997
2017-08-23,423.32788
2017-08-29,428.43345999999997
2017-09-03,423.18496000000005
2017-09-13,430.59022
2017-09-20,427.16069
2017-09-27,418.82278999999994
2017-10-05,413.25072
2017-10-10,418.16723
2017-10-17,410.11602000000005
2017-10-24,278.25205
2017-10-31,410.41967
2017-11-07,407.12573999999995
2017-11-14,422.02488000000005
2017-11-21,427.87567
2017-11-28,414.24579
2017-12-03,418.50732999999997
2017-12-12,412.24216
2017-12-19,417.82601999999997
2017-12-26,416.49008000000003
2018-01-02,416.63037
2018-01-09,419.11977
2018-01-16,419.37264999999996
2018-01-23,423.58206
2018-01-30,418.14763
2018-02-06,457.41345
2018-02-13,414.86659000000003
2018-02-20,413.84281999999996
2018-02-27,411.15587
2018-03-06,411.53193999999996
2018-03-13,414.03996
2018-07-16,531.20997
2018-07-23,823.21552
2018-09-04,458.61964
2018-09-10,608.04105
2018-09-17,529.8852899999999
2018-09-24,475.6915
2018-10-01,455.23953
2018-10-29,453.79517999999996
2019-05-07,463.53428
