date,nickel
YYYY-MM-DD,ppb
2020-05-22,1.23283
2020-05-29,9.8643
2020-06-05,1.09073
2020-06-12,0.85135
2020-06-19,0.76712
2020-06-26,0.69453
2020-07-02,0.60583
2020-07-10,0.62641
2020-07-17,0.84052
2020-07-23,1.54138
2020-07-30,0.42916999999999994
2020-08-07,0.6397799999999999
2020-08-14,0.74272
2020-08-20,0.5072
2020-08-27,0.6821699999999999
2020-09-03,0.6654500000000001
2020-09-11,1.2486899999999999
2020-09-18,0.58661
2020-09-24,0.67025
2020-10-01,0.6604599999999999
2020-10-08,0.67938
2020-10-16,1.2815299999999998
2020-10-23,1.04965
2020-10-27,1.15494
2020-11-06,1.14813
2020-11-20,0.8908
2021-05-19,3.09413
2021-05-28,0.82184
2021-06-04,0.84383
2021-06-11,2.3205999999999998
2021-06-24,1.85109
2021-07-09,1.2987000000000002
2021-07-15,0.89364
2021-07-23,1.23258
2021-07-30,2.39834
2021-08-06,1.57531
2021-08-13,0.5921337
2021-08-27,0.5065512
2021-09-03,0.2773012
2021-10-01,1.8723617000000001
2021-10-07,0.3372853
2021-10-22,0.26370910000000003
2021-11-03,2.9063856
2021-11-11,0.3516185
