date,germanium
YYYY-MM-DD,ppb
2020-06-03,6.45015
2020-06-16,6.78413
2020-06-30,6.75021
2020-07-14,6.535260000000001
2020-07-21,6.644170000000001
2020-07-29,6.727919999999999
2020-08-04,6.54514
2020-08-12,6.860460000000001
2020-08-19,6.47135
2020-08-24,6.84375
2020-09-01,6.743639999999999
2020-09-10,6.40454
2020-09-14,7.03322
2020-09-23,6.93721
2020-09-29,6.9856300000000005
2020-10-05,6.85728
2020-10-13,6.257160000000001
2020-10-20,6.57963
2020-10-28,6.86728
2020-11-03,6.690230000000001
2020-11-19,6.62192
2020-12-03,6.34972
2021-01-20,6.2861199999999995
2021-02-19,6.26116
2021-03-09,6.577159999999999
2021-04-28,6.55625
2021-05-04,6.6387
2021-05-13,6.37867
2021-05-18,6.58949
2021-06-02,6.42626
2021-06-08,6.76346
2021-06-15,6.89915
2021-06-22,7.10236
2021-07-01,7.16982
2021-07-07,6.678800000000001
2021-07-20,6.3980252
2021-07-27,6.5658234
2021-08-04,6.1907392
2021-08-10,6.2289002
2021-08-17,6.198820400000001
2021-08-24,6.1808811
2021-08-31,6.4352366000000005
2021-09-08,6.4545575
2021-09-27,6.4540401
2021-10-04,6.9991766
2021-10-15,6.6780434
2021-10-20,6.5127276
2021-10-28,6.3654332
2021-11-04,6.3505089
2021-11-08,6.533012
2021-12-01,6.1776829
