date,boron
YYYY-MM-DD,ppb
2016-10-15,0.0
2016-10-19,0.0
2016-10-27,0.0
2016-11-03,0.0
2016-11-12,0.0
2016-11-23,2.20342
2016-12-19,1.01203
2017-03-19,4.25696
2017-04-11,0.95688
2017-04-12,2.4020900000000003
2017-05-14,2.3514399999999998
2017-05-30,2.05826
2017-06-01,2.04359
2017-06-15,2.15702
2017-06-30,2.00509
2017-07-13,2.35792
2017-07-30,2.27043
2017-08-25,2.04402
2017-09-13,2.00655
2017-09-27,2.16945
2017-10-14,2.33283
2017-10-23,2.1415100000000002
2017-10-29,0.0
2017-11-03,2.07789
2017-11-16,1.9554099999999999
2017-12-19,0.6648999999999999
2018-01-05,0.7186199999999999
2018-01-25,0.95468
2018-03-03,3.61732
2018-03-17,3.32667
2018-05-07,2.51379
2018-05-25,2.32249
2018-06-03,2.22834
2018-06-15,2.33014
2018-06-25,2.2961300000000002
2018-07-11,2.38794
2018-07-15,2.42294
2018-08-10,2.3801900000000002
2018-08-17,2.5663799999999997
2018-08-24,3.76182
