date,tin
YYYY-MM-DD,ppb
2016-02-23,0.1066
2016-02-29,0.0
2016-06-29,0.10788
2016-08-03,0.045810000000000003
2016-08-10,0.053020000000000005
2016-08-17,0.04982
2016-08-23,0.021810000000000003
2016-08-23,0.0299
2016-08-23,0.02675
2016-08-24,0.02432
2016-08-31,0.026549999999999997
2016-09-07,0.06841
2016-09-14,0.07143
2016-09-21,0.02444
2016-09-28,0.02069
2016-10-11,0.01977
2016-10-19,0.05610999999999999
2016-10-26,0.02895
2016-11-02,0.01388
2016-11-09,0.0
2016-11-16,0.0
2016-11-22,0.011130000000000001
2016-11-29,0.0
2016-12-06,0.00276
2016-12-13,0.06196
2016-12-20,0.0
2016-12-27,0.00962
2017-01-03,0.0
2017-01-10,0.005180000000000001
2017-01-17,0.0379
2017-01-24,0.03735
2017-01-31,0.039080000000000004
2017-02-07,0.00277
2017-02-14,0.0
2017-02-21,0.0
2017-02-28,0.0
2017-03-07,0.0
2017-03-14,0.0
2017-03-21,0.0
2017-03-28,0.0
2017-04-04,0.0
2017-04-11,0.0
2017-04-18,0.0
2017-04-25,0.0
2017-05-02,0.0
2017-05-09,0.0
2017-05-16,0.056119999999999996
2017-05-23,0.01532
2017-05-30,0.0442
2017-06-14,0.00786
2017-06-20,0.02107
2017-06-29,0.01012
2017-07-05,0.00321
2017-07-12,0.0
2017-07-18,0.0
2017-07-25,0.0
2017-08-03,0.0
2017-08-09,0.0
2017-08-16,0.0
2017-08-23,0.0
2017-08-29,0.0
2017-09-03,0.0
2017-09-13,0.0
2017-09-20,0.0
2017-09-27,0.014669999999999999
2017-10-05,0.0
2017-10-10,0.0
2017-10-17,0.0
2017-10-24,0.0
2017-10-31,0.0
2017-11-07,0.0
2017-11-14,0.0
2017-11-21,0.0
2017-11-28,0.0
2017-12-03,0.0
2017-12-12,0.0
2017-12-19,0.0
2017-12-26,0.0
2018-01-02,0.0
2018-01-09,0.0
2018-01-16,0.0
2018-01-23,0.10672
2018-01-30,0.09121000000000001
2018-02-06,0.07811
2018-02-13,0.06787
2018-02-20,0.05518000000000001
2018-02-27,0.04496
2018-03-06,0.06735
2018-03-13,0.03726
2018-07-16,0.09010000000000001
2018-07-23,0.045040000000000004
2018-09-04,0.01938
2018-09-10,0.02215
2018-09-17,0.01832
2018-09-24,0.0016799999999999999
2018-10-01,0.00058
2018-10-29,0.0
2019-05-07,0.0
