date,iron
YYYY-MM-DD,ppb
2016-10-15,7.386660000000001
2016-10-19,13.833400000000001
2016-10-27,11.00283
2016-11-03,11.508389999999999
2016-11-12,7.54289
2016-11-23,10.15141
2016-12-19,20.735190000000003
2017-03-19,176.26611
2017-04-11,14.00028
2017-04-12,59.403059999999996
2017-05-14,122.75632999999999
2017-05-30,52.420739999999995
2017-06-01,17.08511
2017-06-15,21.736919999999998
2017-06-30,12.851230000000001
2017-07-13,13.906469999999999
2017-07-30,12.566329999999999
2017-08-25,10.31335
2017-09-13,21.07851
2017-09-27,11.42037
2017-10-14,8.94735
2017-10-23,15.426459999999999
2017-10-29,29.08862
2017-11-03,8.38812
2017-11-16,36.7761
2017-12-19,10.22381
2018-01-05,11.912
2018-01-25,12.13325
2018-03-03,8.892
2018-03-17,6.95468
2018-05-07,37.68976
2018-05-25,14.398299999999999
2018-06-03,7.1382
2018-06-15,4.9823699999999995
2018-06-25,5.3664000000000005
2018-07-11,3.5958099999999997
2018-07-15,4.75576
2018-08-10,8.76891
2018-08-17,7.77428
2018-08-24,4.0747
