date,iron
YYYY-MM-DD,ppb
2019-04-27,10435.53155
2019-05-10,96.64576
2019-05-19,6.659610000000001
2019-05-24,11.76744
2019-06-03,21.142059999999997
2019-06-18,26.91176
2019-07-01,25.56732
2019-07-09,13.84197
2019-07-16,22.80286
2019-08-15,12.092020000000002
2019-09-05,78.4745
2019-10-02,2619.5902699999997
2020-04-21,8664.53662
2020-05-13,93.00299000000001
2020-05-28,7.6929099999999995
2020-06-10,11.955340000000001
2020-06-24,12.60981
2020-07-08,11.958580000000001
2020-08-03,6.46497
2020-08-26,10.418050000000001
2020-09-29,72.23029
2020-11-03,1142.85329
2021-05-10,33.37207
2021-05-24,12.991900000000001
2021-06-17,7.1656734
2021-06-30,5.7673018
2021-07-22,2.0453265000000003
2021-08-20,9.354002300000001
2021-09-30,9.9501461
