date,magnesium
YYYY-MM-DD,ppb
2015-03-16,5536.72718
2015-04-19,5424.33664
2015-05-02,4664.24873
2015-05-11,4545.23739
2015-05-24,4469.79513
2015-06-02,4180.66594
2015-06-18,3671.20156
2015-07-02,3830.84319
2015-07-15,4249.01329
2015-08-02,4974.22724
2015-08-09,5299.29261
2015-10-04,5376.43764
2015-10-13,5448.31456
2015-10-26,5189.99763
2015-11-09,5264.48576
2015-11-23,5346.84965
2016-04-08,5327.84028
2016-04-21,4953.22204
2016-05-02,5538.5984024004
2016-05-12,5268.0415970094
2016-05-20,4667.004205686
2016-05-27,4177.6440280725
2016-06-04,3643.0376463346997
2016-06-11,3649.9185957388004
2016-06-17,3896.6887
2016-06-27,3953.69866
2016-07-08,4196.19233
2016-07-15,4436.657999999999
2016-07-22,4665.07213
2016-07-29,4721.54224
2016-08-05,4698.339010000001
2016-08-12,4594.75167
2016-08-19,5158.3949600000005
2016-08-26,4784.9777699999995
2016-09-02,5200.320390000001
2016-09-09,5082.07214
2016-09-16,4962.87633
2016-09-23,6191.45316
2016-09-30,5160.55256
2016-10-12,5088.38294
2016-10-19,5019.71038
