date,calcium
YYYY-MM-DD,ppb
2014-12-12,22461.98257
2015-05-11,13034.16084
2015-05-24,13017.421429999999
2015-06-02,7909.39158
2015-06-18,6685.987340000001
2015-07-02,8287.00851
2015-07-15,10495.44807
2015-08-02,14189.51433
2015-08-09,15816.84776
2015-10-04,19058.79948
2015-10-13,20686.143229999998
2015-10-26,16726.40712
2015-11-09,18780.08634
2016-05-12,17710.2493371398
2016-05-20,12081.5051026298
2016-05-27,10394.348001374101
2016-06-04,7120.1554425143995
2016-06-11,6270.9290447682
2016-06-17,6874.3094599999995
2016-06-27,8264.88232
2016-07-08,10333.31862
2016-07-15,11824.701640000001
2016-07-22,13492.44302
2016-07-29,17120.192199999998
2016-08-05,13873.591980000001
2016-08-12,14762.818150000001
2016-08-19,21271.66196
2016-08-26,19502.727769999998
2016-09-02,18309.42152
2016-09-09,19745.32708
2016-09-16,19733.931930000002
2016-09-23,37096.6944
2016-09-30,20294.01816
2016-10-12,16462.29556
2016-10-19,18011.06465
2016-10-27,18644.50947
2016-11-03,18735.11557
2016-11-12,20559.076559999998
2017-05-30,9337.66466
2017-06-15,7108.36539
2017-06-30,6738.6844
2017-07-13,8057.047350000001
2017-07-30,9433.85665
2017-08-25,16925.64474
2017-09-14,25117.9418
2017-09-27,23085.79511
2017-10-14,17232.076380000002
2017-10-23,17838.31811
2017-11-03,19956.06247
2018-05-25,7100.74792
2018-06-08,7419.40064
2018-06-15,8460.75528
2018-06-25,9778.94693
2018-07-09,14440.795020000001
2018-07-15,15772.628560000001
