date,zinc
YYYY-MM-DD,ppb
2019-05-30,8726.769970000001
2019-06-12,27.22634
2019-06-19,21.022560000000002
2019-06-29,21.69658
2019-07-15,14.79328
2019-07-18,29.92429
2019-07-24,19.80218
2019-07-30,15.3088
2019-08-06,14.962869999999999
2019-08-14,17.61549
2019-08-21,15.955950000000001
2020-01-15,44.5925
2020-02-08,34.91037
2020-02-18,57.26556000000001
2020-03-05,23.40464
2020-03-18,29.904320000000002
2020-03-30,31.81774
2020-08-30,23.381210000000003
2020-09-10,12.64161
2020-09-18,19.7546
2020-09-28,21.435430000000004
2020-10-06,15.12932
2020-10-16,18.81716
2020-10-23,19.14592
2020-10-30,17.59623
2020-11-06,15.74211
2020-11-14,14.93937
