date,sodium
YYYY-MM-DD,ppb
2019-10-07,2651.17974
2020-05-26,1217.61247
2020-10-09,2695.32636
2020-10-13,2693.94894
2020-10-21,2773.78228
2020-10-28,2659.9183900000003
2020-11-04,2801.60482
2020-11-11,2868.40845
2020-11-17,2775.48776
2020-11-25,2751.77246
2020-12-03,2822.9734000000003
2020-12-09,2809.82297
2020-12-16,2853.3519
2020-12-26,2845.61913
2020-12-31,2810.5516799999996
2021-01-07,2976.00368
2021-01-14,2962.28571
2021-01-21,2971.53896
2021-01-28,2917.8821
2021-02-07,2880.4855199999997
2021-02-11,2980.62497
2021-02-19,2910.41362
2021-02-27,3002.0331499999998
2021-03-05,3043.55663
2021-03-12,3030.56135
2021-03-19,3100.03941
2021-03-26,3062.12188
2021-04-03,2980.50069
2021-04-09,2622.67205
2021-04-16,2524.45735
2021-04-23,2587.35235
2021-04-30,2161.37401
2021-05-19,1323.72881
2021-05-25,1078.0299
2021-05-26,1179.14842
2021-06-02,1281.2685999999999
2021-06-09,1331.9002032
2021-06-16,1606.4116929
2021-06-23,1739.4252277
2021-06-30,1689.481028
2021-07-07,1856.106765
2021-07-14,1981.2704133
2021-07-21,2211.9383004
2021-07-28,2270.06475
2021-08-04,2237.9494088
2021-08-11,2416.3522856
2021-08-18,2544.7681789
2021-09-01,2650.4073166
2021-09-08,2656.9813326000003
2021-09-15,2716.1566956
2021-09-22,2714.7306166
2021-09-29,2575.49736
2021-10-05,2765.98596
2021-10-06,2725.0081058
2021-10-13,2514.2775884
2021-10-20,2592.7945797
2021-10-27,2454.7534329
2021-11-03,2455.5436795
2021-11-10,2498.3622421
2021-11-17,2545.6042042
2021-11-24,2635.8242529
2021-12-01,2589.4419633
2021-12-08,2707.9539239
2021-12-16,2485.9252595000003
2021-12-23,2576.7846738
