date,europium
YYYY-MM-DD,ppb
2015-10-21,0.026930000000000003
2015-11-01,0.0106
2015-11-09,0.01041
2015-11-17,0.01504
2015-11-23,0.02568
2015-12-03,0.02277
2015-12-14,0.024190000000000003
2015-12-22,0.02489
2015-12-28,0.02281
2016-01-04,0.027200000000000002
2016-01-12,0.02808
2016-02-02,0.5872900000000001
2016-02-15,0.48831
2016-02-23,0.02135
2016-02-29,0.01718
2016-03-08,0.01926
2016-03-15,0.024099999999999996
2016-03-21,0.023540000000000002
2016-03-29,0.02552
2016-04-05,0.02574
2016-04-12,0.02421
2016-04-19,0.02664
2016-04-25,0.01985
2016-05-03,0.01996
2016-05-11,0.024480000000000002
2016-05-17,0.028310000000000002
2016-05-27,0.02305
2016-06-01,0.0194
2016-06-09,0.02557
2016-06-16,0.045810000000000003
2016-06-22,0.029619999999999997
2016-06-29,0.02659
2016-07-08,0.46726999999999996
2016-07-15,0.45353
2016-07-22,0.46397
2016-07-29,0.5243
2016-08-05,0.45990000000000003
2016-08-12,0.03532
2016-08-19,0.02416
2016-08-26,0.02538
2016-09-02,0.02428
2016-09-09,0.02102
2016-09-16,0.022560000000000004
2016-09-23,0.021259999999999998
2016-10-01,0.0213
2016-10-12,0.02176
2016-10-19,0.0205
2016-10-21,0.02473
2016-10-27,0.026090000000000002
2016-11-03,0.030760000000000003
2016-11-12,0.0303
2016-11-22,0.027460000000000002
2016-11-29,0.01424
2016-12-06,0.029150000000000002
2016-12-13,0.025240000000000002
2016-12-27,0.029750000000000002
2017-01-03,0.027039999999999998
2017-01-17,0.0316
2017-01-24,0.03032
2017-01-31,0.02267
2017-02-07,0.57291
2017-02-15,0.58289
2017-02-21,0.47096
2017-02-28,0.54937
2017-03-09,0.5575399999999999
2017-03-14,0.54966
2017-03-21,0.63947
2017-03-28,0.60285
2017-04-04,0.54645
2017-04-11,0.57892
2017-04-18,0.77961
2017-04-25,0.51094
2017-05-02,0.56764
2017-05-09,0.33614
2017-05-16,0.36121000000000003
2017-05-23,0.31661
2017-05-30,0.52313
2017-06-01,0.65678
2017-06-16,0.40249
2017-06-30,0.6569999999999999
2017-07-30,0.7567400000000001
2017-08-25,0.61069
2017-09-14,0.65466
2017-09-27,0.7091500000000001
2017-10-10,0.63112
2017-10-14,0.6503599999999999
2017-10-17,0.48598
2017-10-23,0.49415
2017-10-24,0.33548
2017-10-31,0.44255
2017-11-03,0.46349
2017-11-07,0.496
2017-11-14,0.48595
2017-11-15,0.52488
2017-11-21,0.46476999999999996
2017-11-24,0.48595
2017-11-28,0.53248
2017-12-05,0.5023500000000001
2017-12-12,0.48302
2017-12-19,0.49866
2017-12-26,0.48356999999999994
2018-01-02,0.43214
2018-01-09,0.57009
2018-01-16,0.51763
2018-01-23,0.44001999999999997
2018-01-30,0.41931
2018-02-06,0.3414
2018-02-13,0.36047
2018-02-20,0.37161
2018-02-27,0.47085
2018-03-06,0.6321699999999999
2018-03-13,0.28844000000000003
2018-03-20,0.01578
2018-03-27,0.02082
2018-04-03,0.018940000000000002
2018-04-10,0.021589999999999998
2018-04-17,0.01967
2018-04-24,0.01638
2018-05-01,0.01279
2018-05-25,0.016
2018-06-09,0.0167
2018-06-15,0.01735
2018-06-25,0.01946
2018-07-11,0.02314
2018-07-16,0.01934
2018-08-10,0.022369999999999998
2018-08-17,0.023549999999999998
2018-08-24,0.02754
2018-09-07,0.03205
2018-09-14,0.028540000000000003
2018-09-21,0.023540000000000002
2018-09-28,0.03057
2018-10-05,0.02973
2018-10-12,0.027290000000000002
2018-10-19,0.02326
2018-10-25,0.024849999999999997
2018-11-02,0.0262
2019-05-07,0.01748
2019-06-23,0.01575
2019-06-27,0.02393
2019-07-05,0.02864
2019-07-14,0.02901
2019-07-19,0.02556
2019-07-26,0.02862
2019-08-02,0.027520000000000003
2019-08-09,0.019750000000000004
2019-08-16,0.024329999999999997
2019-08-23,0.23263
2019-08-30,0.20681000000000002
2019-09-06,0.14762
2019-09-13,0.04049
2019-09-20,0.02058
2019-09-27,0.02017
2019-10-04,0.02578
2019-10-11,0.02545
2019-10-19,0.02166
2020-05-22,0.01167
2020-05-29,0.01566
2020-06-05,0.02435
2020-06-12,0.02316
2020-06-19,0.01669
2020-06-26,0.0281
2020-07-02,0.01747
2020-07-10,0.03171
2020-07-17,0.0296
2020-07-23,0.012069999999999999
2020-07-30,0.02287
2020-08-07,0.03192
2020-08-14,0.0365
2020-08-20,0.026580000000000003
2020-08-27,0.02568
2020-09-03,0.03142
2020-09-11,0.02012
2020-09-18,0.03263
2020-09-24,0.020200000000000003
2020-10-01,0.028730000000000002
2020-10-08,0.021259999999999998
2020-10-16,0.0345
2020-10-23,0.03659
2020-11-06,0.03117
2021-05-19,0.0095
2021-05-28,0.02631
2021-06-04,0.03016
2021-06-11,0.01947
2021-06-18,0.01626
2021-06-24,0.02069
2021-07-02,0.02187
2021-07-09,0.020179999999999997
2021-07-15,0.01889
2021-07-23,0.043629999999999995
2021-07-30,0.0182
2021-08-06,0.02203
2021-08-13,0.002675
2021-08-19,0.0030459
2021-08-27,0.0030145
2021-09-03,0.0028079999999999997
2021-10-01,0.0036071
2021-10-07,0.0033607
2021-10-22,0.0055424
2022-10-15,0.0035634000000000004
