date,zirconium
YYYY-MM-DD,ppb
2016-10-16,0.08109
2016-10-19,0.0528
2016-10-27,0.07454
2016-11-03,0.06534
2016-11-12,0.07856
2016-11-23,0.0
2017-08-04,0.24817
2017-08-25,0.154
2017-09-27,0.12689
2017-10-05,0.09222
2017-10-12,0.17518
2017-10-24,0.10513
2017-11-03,0.07003
2017-11-15,0.0737
2018-05-25,0.06494
2018-06-09,0.08656
2018-06-15,0.15261
2018-06-25,0.10312
2018-07-16,0.04548
2018-08-10,0.035140000000000005
2018-08-17,0.0314
2018-08-24,0.04308
2019-06-23,0.24337999999999999
2019-06-27,0.13767
2019-07-05,0.12265
2019-07-14,0.12161999999999999
2019-07-19,0.11635
2019-07-26,0.11272000000000001
2019-08-02,0.12097
2019-08-09,0.14618
2019-08-16,0.13216
2019-08-23,0.6981900000000001
2019-08-30,1.89078
2019-09-06,3.18422
2019-09-13,0.21189
2019-09-20,0.15741000000000002
2019-09-27,0.14685
2019-10-04,0.14352
2019-10-11,0.8261000000000001
2019-10-19,0.15810000000000002
2020-03-01,0.18549
2020-04-01,0.18164
2020-04-28,0.31366
2020-05-22,0.23546999999999998
2020-05-29,0.19428
2020-06-05,0.18177
2020-06-12,0.18732
2020-06-19,0.18379
2020-06-26,0.17898
2020-07-02,0.20414000000000002
2020-07-10,0.18578999999999998
2020-07-17,0.19355
2020-07-23,0.17704
2020-07-30,0.18247
2020-08-07,0.16942
2020-08-14,0.21725999999999998
2020-08-20,0.21145
2020-08-27,0.18885
2020-09-03,0.36726000000000003
2020-09-11,0.22735
2020-09-18,0.17947999999999997
2020-09-24,0.20987
2020-10-01,0.17407
2020-10-08,0.19722
2020-10-16,0.19587
2020-10-23,0.18606
2020-11-06,0.17833000000000002
2021-01-21,0.17325000000000002
2021-02-17,0.30773
2021-03-10,0.24593
2021-04-14,0.19716
2021-05-19,0.21197
2021-05-28,0.13923
2021-06-04,0.17339
2021-06-11,0.08028
2021-06-18,0.09898000000000001
2021-06-24,0.08567999999999999
2021-07-02,0.13202
2021-07-09,0.09834999999999999
2021-07-15,0.09764999999999999
2021-07-23,0.25635
2021-07-30,0.06589
2021-08-06,0.04461
2021-08-13,0.039625
2021-08-19,0.0333226
2021-08-27,0.0303159
2021-09-03,0.0245905
2021-10-01,0.0956351
2021-10-07,0.048433199999999996
2021-10-22,0.002073
2021-11-03,0.0320149
2021-11-11,0.0348946
2021-12-20,0.0063751
