date,copper
YYYY-MM-DD,ppb
2019-05-10,3.00951
2019-05-19,3.00775
2019-05-24,5.8919
2019-06-03,4.75624
2019-06-18,4.02835
2019-07-01,5.595470000000001
2019-07-09,5.7702
2019-07-16,4.32081
2019-08-15,4.00184
2019-09-05,8.89038
2019-10-02,4.47275
2020-05-13,3.25791
2020-05-28,4.65743
2020-06-10,4.29475
2020-06-24,4.31114
2020-07-08,4.85002
2020-08-04,4.44198
2020-08-26,4.94712
2020-09-29,9.262590000000001
2021-05-10,17.12266
2021-05-24,3.3144
2021-06-17,9.5858168
2021-06-30,8.0827185
2021-07-22,1.8020345
2021-08-20,5.5320516
