date,sodium
YYYY-MM-DD,ppb
2014-12-07,450.41629
2015-01-24,1570.7845499999999
2015-02-07,506.64684
2015-02-19,531.0659499999999
2015-03-16,365.61424
2015-04-19,342.03148
2015-05-02,1480.1996600000002
2015-05-11,1315.40613
2015-05-24,1373.57787
2015-06-02,1525.08739
2015-06-18,993.1205699999999
2015-07-02,1717.00784
2015-07-15,756.94055
2015-08-02,376.80028999999996
2015-08-09,416.24111999999997
2015-10-04,906.66686
2015-10-13,1095.2695199999998
2015-10-26,950.91339
2015-11-09,988.29674
2015-11-23,765.01932
2015-12-09,831.01725
2015-12-30,822.28833
2016-01-08,841.50913
2016-01-18,770.9542899999999
2016-01-28,867.12034
2016-02-12,869.2982000000001
2016-02-21,1107.29555
2016-03-09,884.80903
2016-03-24,924.6426099999999
2016-03-31,854.37731
2016-04-08,384.16621
2016-04-21,342.31596
2016-05-02,347.6050453672
2016-05-12,903.7246720112001
2016-05-20,376.9200631966
2016-05-27,366.4454095616
2016-06-04,337.99836776079997
2016-06-11,337.25208209439995
2016-06-17,391.33943
2016-06-27,394.33753
2016-07-08,387.76372000000003
2016-07-15,401.14963
2016-07-22,380.30071
2016-07-29,404.99908
2016-08-05,371.22293
2016-08-12,396.13612
2016-08-19,539.2248
2016-08-26,378.10506
2016-09-02,421.31482
2016-09-09,328.30947000000003
2016-09-16,336.26351999999997
2016-09-23,325.78475
2016-09-30,353.06224999999995
2016-10-12,325.41074000000003
2016-10-19,344.74532000000005
2016-10-27,330.82142
2016-11-03,335.79749999999996
2016-11-12,356.32886999999994
2016-11-23,377.41702
2016-12-04,387.3283
2016-12-19,394.16114999999996
2017-03-19,325.86582
2017-04-12,363.02177
2017-04-30,371.01365
2017-05-14,331.70561
2017-05-30,312.04649
2017-06-15,342.60129
2017-06-30,331.24845999999997
2017-07-13,328.80279
2017-07-30,328.38625
2017-08-25,344.36048
2017-09-14,329.55835
2017-09-27,534.68968
2017-10-14,360.53286
2017-10-23,344.39349999999996
2017-11-03,340.75141
2017-11-16,344.0484
2017-12-19,480.74481
2018-01-05,473.88302000000004
2018-01-25,491.35364000000004
2018-03-03,336.40802
2018-03-17,339.4376
2018-05-07,312.74697
2018-05-25,348.43797
2018-06-08,311.94562
2018-06-15,328.40764
2018-06-25,314.20231
2018-07-09,341.68568999999997
2018-07-15,401.07457
2018-08-10,1019.57466
2018-08-17,409.49922000000004
2018-08-24,507.57232
2018-09-07,398.70463
2018-09-14,415.11694
2018-09-21,404.8576
2018-09-28,433.90483000000006
