date,strontium
YYYY-MM-DD,ppb
2019-04-27,1463.0405500000002
2019-05-11,1458.4258399999999
2019-05-19,1430.0826200000001
2019-06-18,899.3905
2019-07-01,748.3941299999999
2019-07-09,537.22599
2019-07-16,571.0465899999999
2019-08-13,558.37937
2019-09-05,656.64374
2019-10-02,835.1282600000001
2020-04-21,972.56186
2020-05-13,1111.4833
2020-05-28,1020.2811800000001
2020-06-10,1003.7034900000001
2020-06-24,760.5580299999999
2020-07-08,558.35298
2020-08-03,599.85531
2020-08-26,711.78361
2020-09-29,792.31347
2020-11-03,856.5950700000001
2021-05-10,970.59627
2021-05-24,819.66403
2021-06-17,625.9236388
2021-06-30,655.4993658
2021-07-22,642.4368728000001
2021-08-20,709.8623931
2021-09-30,761.8765231
