date,selenium
YYYY-MM-DD,ppb
2019-10-07,0.0
2020-05-26,0.78743
2020-10-09,0.0
2020-10-13,1.54637
2020-10-21,2.52319
2020-10-28,1.74173
2020-11-04,1.9371
2020-11-11,1.25332
2020-11-17,1.61894
2020-11-25,2.03686
2020-12-03,1.79805
2020-12-09,1.97716
2020-12-16,1.91746
2020-12-26,2.21597
2020-12-31,1.97716
2021-01-07,1.7383499999999998
2021-01-14,1.79805
2021-01-21,2.15626
2021-01-28,2.27567
2021-02-07,1.7383499999999998
2021-02-11,1.79805
2021-02-19,1.7383499999999998
2021-02-27,1.38014
2021-03-05,1.97716
2021-03-12,1.55924
2021-03-19,1.7383499999999998
2021-03-26,1.25811
2021-04-03,1.06726
2021-04-09,0.8764099999999999
2021-04-16,1.92608
2021-04-23,1.6398099999999998
2021-04-30,1.44896
2021-05-19,1.44896
2021-05-25,3.3517900000000003
2021-05-26,1.16269
2021-06-02,0.7809900000000001
2021-06-09,0.0370521
2021-06-16,0.0426204
2021-06-23,0.0389477
2021-06-30,0.057728600000000005
2021-07-07,0.0591399
2021-07-14,0.0360722
2021-07-21,0.0392037
2021-07-28,0.0
2021-08-04,0.054382
2021-08-11,0.038974299999999996
2021-08-18,0.056453199999999995
2021-09-01,0.04735589999999999
2021-09-08,0.0258867
2021-09-15,0.0240193
2021-09-22,0.0254573
2021-09-29,0.0220638
2021-10-05,0.42189
2021-10-06,0.037117500000000005
2021-10-13,0.0113321
2021-10-20,0.0235054
2021-10-27,0.0208056
2021-11-03,1.5461992
2021-11-10,0.026293000000000004
2021-11-17,0.0365578
2021-11-24,0.0310537
2021-12-01,0.0443363
2021-12-08,0.030896399999999997
2021-12-16,0.0584681
2021-12-23,0.031429399999999996
