date,barium
YYYY-MM-DD,ppb
2019-04-27,54.643280000000004
2019-05-11,55.41542
2019-05-19,56.57231
2019-05-24,57.037699999999994
2019-06-03,55.75953
2019-06-18,55.493629999999996
2019-07-01,54.51868
2019-07-09,53.05535
2019-07-16,50.61904
2019-09-05,112.90110999999999
2019-10-02,715.39714
2020-05-13,64.24222
2020-05-28,63.83037
2020-06-10,63.835559999999994
2020-06-24,68.45063999999999
2020-07-08,67.84981
2020-08-03,66.04055
2020-08-26,63.789590000000004
2020-09-29,64.37445
2020-11-03,69.38343
2021-05-10,80.32576
2021-05-24,83.4505
2021-06-17,87.01716239999999
2021-06-30,91.5729738
2021-07-22,94.61416829999999
2021-08-20,93.1029355
2021-09-30,89.1622684
