date,lead
YYYY-MM-DD,ppb
2019-04-27,0.03632
2019-05-11,0.01131
2019-05-19,0.05552
2019-06-18,0.0179
2019-07-01,0.0032899999999999995
2019-07-09,0.51944
2019-07-16,0.0523
2019-08-13,0.05044
2019-09-05,0.0784
2019-10-02,0.034030000000000005
2020-04-21,0.01422
2020-05-13,0.1471
2020-05-28,0.02828
2020-06-10,0.043
2020-06-24,0.010349999999999998
2020-07-08,0.06412
2020-08-03,0.10791
2020-08-26,0.00382
2020-09-29,0.00213
2020-11-03,0.0
2021-05-10,0.8175399999999999
2021-05-24,0.020720000000000002
2021-06-17,0.09335639999999999
2021-06-30,0.045
2021-07-22,0.0804855
2021-08-20,0.0760312
2021-09-30,0.0534525
