date,copper
YYYY-MM-DD,ppb
2014-12-12,0.79505
2015-01-24,2.10042
2015-02-07,0.37878
2015-03-16,0.56442
2015-04-19,0.45983
2015-05-11,0.36524
2015-05-24,0.28766
2015-06-02,0.34585
2015-06-18,0.44422999999999996
2015-07-02,0.32367
2015-07-15,0.29575
2015-08-02,0.58028
2015-08-09,0.76796
2015-10-04,0.39419000000000004
2015-10-13,1.17728
2015-10-26,14.63608
2015-11-09,0.34226
2015-11-23,0.20445000000000002
2015-12-09,0.28988
2016-01-28,0.23711
2016-02-12,0.13996
2016-02-21,0.14643
2016-03-09,0.16184
2016-03-24,0.20468
2016-03-31,0.10245000000000001
2016-04-08,0.31901
2016-04-21,0.36057
2016-05-02,0.482956395
2016-05-27,2.1230677076
2016-06-04,9.733720589999999
2016-06-17,0.53064
2016-06-27,0.38411
2016-07-08,0.27577999999999997
2016-07-15,0.18811999999999998
2016-07-22,0.22447999999999999
2016-07-29,0.19684000000000001
2016-08-05,0.16043000000000002
2016-08-12,0.13289
2016-08-19,0.27759
2016-08-26,0.33193
2016-09-02,0.49034
2016-09-09,0.0
2016-09-16,0.0
2016-09-23,0.0
2016-09-30,0.77545
2016-10-12,1.63097
2016-10-19,0.47511
2016-10-27,0.63232
2016-11-03,0.43605
2016-11-12,0.47765
2016-11-23,0.45671000000000006
2017-03-19,0.09817
2017-04-12,2.9137000000000004
2017-04-30,0.62279
2017-06-30,1.7070699999999999
2017-07-30,0.26648
2017-08-25,0.11803
2017-09-14,0.54936
2017-09-27,0.214
2017-10-14,35.84945
2017-10-23,0.46895
2017-11-03,0.38765
2017-11-16,0.62096
2018-03-03,0.44131
2018-05-25,0.67243
2018-06-08,0.9259299999999999
2018-06-15,0.67952
2018-06-25,1.24129
2018-07-09,0.4272
2018-07-15,1.00633
2018-08-10,0.8921999999999999
2018-08-17,0.5909
2018-08-24,0.20345
2018-09-07,1.4888299999999999
2018-09-14,0.97806
2018-09-28,0.7802
2018-10-05,0.7891900000000001
2018-10-12,0.62168
2018-10-18,0.65185
2018-10-25,0.5652900000000001
2018-11-02,0.7950999999999999
2018-11-10,1.0267600000000001
2018-11-17,0.6000099999999999
2019-02-27,0.46677
2019-03-30,0.7392500000000001
2019-04-18,0.9503499999999999
2019-05-08,0.55081
2019-06-05,1.67741
2019-06-11,2.08429
2019-06-21,1.9034400000000002
2019-06-27,0.9081699999999999
2019-07-05,1.98502
2019-07-14,0.98851
2019-07-19,0.73068
2019-07-26,1.4756
2019-08-02,1.39534
2019-08-09,0.57434
2019-08-16,1.6592799999999999
2019-08-23,43.18098
2019-08-30,44.71056
2019-09-06,15.53116
2019-09-13,25.771389999999997
2019-09-20,0.44494
2019-09-27,0.32715
2019-10-04,0.5874999999999999
2019-10-11,0.66269
2019-10-19,0.71286
2019-10-25,0.59093
2019-11-03,0.5092300000000001
2019-11-08,0.56983
2019-11-15,0.58668
2019-11-22,34.41715
2019-12-04,0.7551399999999999
2019-12-12,1.01976
2019-12-20,0.7953300000000001
2020-01-08,0.59719
2020-01-21,10.65016
2020-01-28,0.54825
2020-02-11,0.85704
2020-02-20,0.83679
2020-03-11,0.78366
2020-03-17,0.7809
2020-04-03,0.69672
2020-04-09,1.24596
2020-04-14,1.27837
2020-04-24,1.13833
2020-05-22,1.08717
2020-05-29,0.98028
2020-06-05,1.04684
2020-06-12,0.8992600000000001
2020-06-19,1.06882
2020-06-26,0.75044
2020-07-02,0.56538
2020-07-10,0.67187
2020-07-17,0.96868
2020-07-23,0.82468
2020-07-30,0.79905
2020-08-07,2.9748
2020-08-14,7.50474
2020-08-20,0.8977999999999999
2020-08-27,1.01213
2020-09-03,1.51088
2020-09-11,1.38769
2020-09-18,1.0632
2020-09-24,1.7926600000000001
2020-10-01,1.70233
2020-10-08,1.67822
2020-10-16,7.813020000000001
2020-10-23,2.48134
2020-10-27,1.47336
2020-11-06,6.70375
2020-11-13,9.38112
2020-12-04,1.96588
2021-01-08,1.7061799999999998
2021-01-15,1.59141
2021-01-28,11.21346
2021-02-11,17.27324
2021-03-03,18.26944
2021-03-19,11.072470000000001
2021-03-25,2.60602
2021-04-07,1.58813
2021-05-17,0.62529
2021-05-28,0.4007
2021-06-04,1.09845
2021-06-11,0.86941
2021-06-18,2.99919
2021-06-24,0.24537
2021-07-02,17.74054
2021-07-09,0.28920999999999997
2021-07-15,1.4176
2021-07-23,0.10147
2021-07-30,0.39165
2021-07-31,0.47352
2021-08-06,1.23407
2021-08-13,1.1119337
2021-08-19,4.3468838
2021-08-27,1.2792885
2021-09-03,0.4339569
2021-10-01,0.2426316
2021-10-07,10.528010000000002
2021-10-22,1.1507557
2021-10-27,0.2928902
2021-11-03,0.7298256999999999
2021-11-11,1.3137326999999999
2022-10-15,1.1158656
