date,calcium
YYYY-MM-DD,ppb
2019-10-07,29372.588460000003
2020-05-26,19885.4632
2020-10-09,27936.29547
2021-05-25,20262.42686
2021-07-28,31627.370609999998
2021-10-05,31953.3518
