date,titanium
YYYY-MM-DD,ppb
2016-05-28,0.5988
2016-05-29,0.57272
2016-05-30,0.63969
2016-05-31,0.64595
2016-06-01,0.66167
2016-06-02,0.51841
2016-06-03,0.5926
2016-06-04,0.58639
2016-06-05,0.61485
2016-06-06,0.5945199999999999
2016-06-07,1.01624
2016-06-08,0.62872
2016-06-09,0.53183
2016-06-10,0.39954
2016-06-11,0.47997999999999996
2016-06-12,0.43922000000000005
2016-06-13,0.57226
2016-06-14,4.00148
2016-06-15,0.48388
2016-06-16,0.45717
2016-06-17,0.9364300000000001
2016-06-18,0.84866
2016-06-19,0.9241
2016-06-20,0.8864
2016-06-22,2.26659
2016-06-23,0.7727299999999999
2016-06-24,0.8128299999999999
2016-06-25,0.84799
2016-06-26,0.94036
2016-06-27,0.7210099999999999
2016-06-28,0.87015
2016-06-29,0.8339000000000001
2016-06-30,1.0277
2016-07-01,0.81665
2016-07-02,0.77957
2016-07-03,0.8091900000000001
2016-07-04,0.8215899999999999
2016-07-05,0.73125
2016-07-06,0.71298
2016-07-07,0.7174400000000001
2016-07-08,0.77951
2016-07-09,0.8261400000000001
2016-07-10,0.77561
2016-07-11,0.86343
2016-07-12,0.7735400000000001
2016-07-13,0.7551399999999999
2016-07-14,0.80984
2016-07-15,0.8664
2016-07-16,0.78859
2016-07-17,0.86518
2016-07-18,0.7628400000000001
2016-07-19,0.78652
2016-07-20,0.78195
2016-07-21,0.73864
2016-07-22,0.73069
2016-07-23,0.6650100000000001
2016-07-24,0.57376
2016-07-25,1.01296
2016-07-26,1.01565
2016-07-27,1.0564500000000001
2016-07-28,1.02358
2016-07-29,1.15004
2016-07-30,1.0323
2016-07-31,1.03278
2016-08-01,1.00979
2016-08-02,1.24416
2016-08-03,0.97223
2016-08-04,0.9879
2016-08-05,0.0
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.0
2016-08-16,0.65411
2016-08-17,0.62148
2016-08-18,0.6489100000000001
2016-08-19,0.51997
2016-08-20,0.8506800000000001
2016-08-21,0.7603899999999999
2016-08-22,0.44788
2016-08-23,0.40725
2016-08-24,0.39752999999999994
2016-08-25,0.6510499999999999
2016-08-26,0.55599
2016-08-27,0.53472
2016-08-28,0.52224
2016-08-29,0.51933
2016-08-30,0.5438
2016-08-31,0.43438
2016-09-01,0.41918999999999995
2016-09-02,0.38779
2016-09-03,0.61276
2016-09-04,0.59357
2016-09-05,0.55963
2016-09-06,0.7318199999999999
2016-09-07,0.59119
2016-09-08,0.55139
2016-09-09,0.84884
2016-09-10,0.71369
2016-09-11,0.5800099999999999
2016-09-12,0.6779499999999999
2016-09-13,0.45387
2016-09-14,0.44694999999999996
2016-09-15,0.429
2016-09-16,0.3813
2016-09-23,0.3628
2016-09-24,0.30518
2016-09-25,0.38012999999999997
2016-09-26,0.35335
2016-09-27,0.33675999999999995
2017-06-22,1.68629
2017-06-23,0.423
2017-06-24,0.44683
2017-06-25,0.41445999999999994
2017-06-26,0.6261700000000001
2017-06-27,0.41584999999999994
2017-06-28,0.39356
2017-06-29,0.42439
2017-06-30,0.37822
2017-07-01,0.38455000000000006
2017-07-02,0.44209
2017-07-03,0.38419000000000003
2017-07-04,0.34233
2017-07-05,0.3648
2017-07-06,0.35222000000000003
2017-07-07,0.27984
2017-07-08,0.26807000000000003
2017-07-09,0.33264000000000005
2017-07-10,0.40959
2017-07-11,0.43136
2017-07-12,0.33306
2017-07-13,0.35407
2017-07-14,0.35853
2017-12-19,0.98591
2018-01-06,0.9768300000000001
2018-01-26,1.06516
2018-03-04,0.84453
2018-03-07,0.94966
2018-03-25,1.04708
2018-06-08,0.6492399999999999
2018-06-15,0.63653
2018-06-25,0.77685
2018-07-11,0.79236
2018-07-15,0.72811
2018-08-10,0.70365
2018-08-17,0.6891
2018-08-24,0.82087
2021-01-28,1.81454
2021-02-05,1.3273199999999998
2021-02-11,4.23403
2021-02-17,1.39995
2021-02-25,5.33137
2021-03-03,3.23582
2021-03-10,2.24752
2021-03-19,1.59266
2021-03-25,1.4144
2021-03-30,4.37906
2021-04-07,1.48246
2021-04-14,1.54177
2021-05-17,1.29475
2021-05-28,1.50016
2021-06-04,1.61073
2021-06-11,1.2531
2021-06-18,2.94198
2021-06-24,1.8598400000000002
2021-07-02,0.9032
2021-07-09,1.92963
2021-07-15,1.09362
2021-07-23,0.73204
2021-07-30,0.41922000000000004
2021-07-31,0.40223000000000003
2021-08-06,0.66054
