date,sodium
YYYY-MM-DD,ppb
2020-06-02,31521.77302
2020-06-16,38313.392009999996
2020-06-30,32362.16198
2020-07-14,31325.784079999998
2020-07-21,31791.968579999997
2020-07-29,31711.42415
2020-08-04,32270.769570000004
2020-08-12,31175.312319999997
2020-08-19,32165.39862
2020-08-24,31008.07284
2020-09-01,32290.38129
2020-09-10,31636.60506
2020-09-14,32714.073800000002
2020-09-23,33745.50285
2020-09-29,31925.25779
2020-10-05,32906.54951
2020-10-13,31477.608249999997
2020-10-20,31672.111
2020-10-28,33028.74702
2020-11-03,33914.04285
2020-11-10,34786.73751
2020-11-19,33416.48581
2020-12-03,32995.92587
2021-01-06,37984.55689
2021-02-19,34726.146349999995
2021-03-09,34632.47846
2021-04-05,35380.47361
2021-04-28,32480.431520000002
2021-05-04,33488.682570000004
2021-05-13,32605.03643
2021-05-18,30976.59457
2021-05-27,33176.68415
2021-06-02,33050.76153
2021-06-08,34566.64151
2021-06-10,51546.069500000005
2021-06-16,45358.278979999995
2021-06-22,56289.053080000005
2021-07-01,45806.631559999994
2021-07-07,36065.20607
2021-07-16,30019.245753
2021-07-20,28505.2007305
2021-07-27,29770.4786182
2021-08-04,29248.6211077
2021-08-10,29507.711892699997
2021-08-17,28603.5005964
2021-08-24,28685.6908127
2021-08-31,28837.0447097
2021-09-08,30230.539815199998
2021-09-27,30122.163752
2021-10-04,32499.155785900002
2021-10-15,34418.78836
2021-10-20,35387.87574
2021-10-28,35908.346860000005
2021-11-04,33552.38976
2021-11-08,33413.31497
2021-12-01,33759.28964
