date,potassium
YYYY-MM-DD,ppb
2019-04-27,1559.32223
2019-05-10,1489.72852
2019-05-19,1431.79709
2019-05-24,1221.56086
2019-06-03,1416.41828
2019-06-18,1477.49042
2019-07-01,1611.23286
2019-07-09,1378.34575
2019-07-16,1320.13471
2019-08-15,1227.8766
2019-09-05,1260.55589
2019-10-02,1216.03449
2020-04-21,1270.66533
2020-05-13,1084.49352
2020-05-28,1157.34599
2020-06-10,1192.9726
2020-06-24,1259.9309700000001
2020-07-08,1056.80142
2020-08-04,1025.91814
2020-08-26,1078.35068
2020-09-29,1135.05671
2020-11-03,1245.78665
2021-05-10,1647.56279
2021-05-24,1118.54261
2021-06-17,1092.7073584999998
2021-06-30,1439.4160155
2021-07-22,1147.1211302000002
2021-08-20,1097.9705066
2021-09-30,1071.6191271
