date,antimony
YYYY-MM-DD,ppb
2015-12-31,0.11048000000000001
2016-02-12,0.09951
2016-02-18,0.08479
2016-02-24,0.09435
2016-03-04,0.08767
2016-03-11,0.09643
2016-03-18,0.09401
2016-03-27,0.10713
2016-03-28,253.98826
2016-04-03,251.23256999999998
2016-04-04,263.05586999999997
2016-04-05,263.05586999999997
2016-04-05,229.19483
2016-04-05,229.19483
2016-04-07,577.46491
2016-04-07,577.46491
2016-04-09,528.91619
2016-04-09,528.91619
2016-04-11,463.84106
2016-04-11,463.84106
2016-04-14,1.2540799999999999
2016-04-16,135.41418
2016-04-18,139.19602
2016-04-20,366.88797
2016-04-22,97.13087
2016-04-24,72.15641
2016-04-26,105.90483
2016-04-28,88.17563
2016-04-30,151.42752
2016-05-02,24.14182
2016-05-04,24.747210000000003
2016-05-06,16.97849
2016-05-08,26.45982
2016-05-10,9.72757
2016-05-12,22.61946
2016-05-14,12.34032
2016-05-16,8.28945
2016-05-18,0.10163
2016-05-20,4.80643
2016-05-22,6.65574
2016-05-24,5.55736
2016-05-26,2.93941
2016-05-28,2.8311599999999997
2016-05-30,3.78098
2016-06-01,3.32403
2016-06-03,1.76373
2016-06-05,17.336
2016-06-07,5.9688
2016-06-09,6.18645
2016-06-11,4.43431
2016-06-13,2.90477
2016-06-15,9.52903
2016-06-17,4.48545
2016-06-19,7.84297
2016-06-21,9.277379999999999
2016-06-23,7.55961
2016-06-25,5.000489999999999
2016-06-27,4.3560300000000005
2016-06-29,3.1560300000000003
2016-07-01,3.55328
2016-07-03,2.1241499999999998
2016-07-05,1.9807299999999999
2016-07-07,0.14171
2016-07-09,18.40116
2016-07-11,19.6641
2016-07-13,13.401700000000002
2016-07-15,14.2438
2016-07-17,8.62042
2016-07-19,8.91336
2016-07-21,8.34722
2016-07-23,8.10805
2016-07-25,0.11069000000000001
2016-07-27,7.10961
2016-07-29,4.886369999999999
2016-07-31,5.77904
2016-08-02,3.26463
2016-08-04,1.37967
2016-08-06,1.08656
2016-08-08,1.47745
2016-08-10,0.96507
2016-08-12,0.13708
2016-08-14,21.120169999999998
2016-08-16,11.36168
2016-08-18,5.86847
2016-08-20,2.38231
2016-08-22,1.26414
2016-08-24,1.24829
2016-08-26,1.2858800000000001
2016-08-28,0.6572
2016-09-02,0.07168
2016-09-03,0.07453
2016-09-05,1.90947
2016-09-07,1.8165300000000002
2016-09-09,1.6913900000000002
2016-09-11,0.7012
2016-09-13,0.20305
2016-09-15,0.21710000000000002
2016-09-21,0.09259999999999999
2016-09-21,0.09872
2016-09-23,0.0863
2016-09-25,0.0818
2016-09-27,0.55692
2016-09-29,0.54497
2016-10-01,0.51763
2016-10-03,0.28815
2016-10-05,0.13582
2016-10-07,0.26061
2016-10-09,0.18459
2016-10-11,0.16258
2016-10-15,0.26084
2016-10-17,0.35221
2016-10-19,0.1214
2016-10-21,0.08281999999999999
2016-10-23,0.09027
2016-10-25,0.09018999999999999
2016-10-27,0.10506
2016-10-29,0.12727
2016-11-13,0.06843
2016-11-23,0.07699
2016-12-15,0.07725
2017-01-24,0.08217
2017-02-20,0.08077000000000001
2017-03-10,0.08714
2017-03-17,0.09508000000000001
2017-03-25,0.08781
2017-03-28,0.15200999999999998
2017-03-29,0.11147000000000001
2017-03-30,0.10368000000000001
2017-03-31,0.10236999999999999
2017-04-01,0.10407
2017-04-02,0.08731
2017-04-03,0.08926
2017-04-05,0.0855
2017-04-06,0.08886
2017-04-07,0.09627
2017-04-08,0.09277
2017-04-09,0.09552
2017-04-10,0.09351
2017-04-11,0.09468000000000001
2017-04-12,0.09405
2017-04-13,0.08912
2017-04-14,0.09596
2017-04-15,0.09750999999999999
2017-04-16,0.09949
2017-04-17,0.08271
2017-04-18,0.09698
2017-04-19,0.0854
2017-04-20,0.12089000000000001
2017-04-21,0.08827
2017-04-22,0.07858000000000001
2017-04-23,0.09491
2017-04-24,0.08227999999999999
2017-04-25,0.078
2017-04-26,0.07885
2017-04-27,0.08859
2017-04-29,0.07287
2017-04-30,0.07206
2017-05-01,0.08210999999999999
2017-05-02,0.07590000000000001
2017-05-03,0.07682
2017-05-04,0.07293
2017-05-05,0.08317
2017-05-06,0.08328
2017-05-07,0.07872000000000001
2017-05-08,0.07398
2017-05-09,0.07912000000000001
2017-05-10,0.07373
2017-05-11,0.07416
2017-05-12,0.07482
2017-05-13,0.07749
