date,uranium
YYYY-MM-DD,ppb
2015-06-29,3.155077235
2015-07-08,2.2324559482
2015-07-13,1.459658893
2015-07-22,1.4366730155
2015-08-03,1.5539957152
2015-08-17,0.6237144054
2015-08-24,0.659691197
2015-10-21,2.0901
2015-11-01,0.6293700000000001
2015-11-09,0.70768
2015-11-17,0.93362
2015-11-23,1.80454
2015-12-03,2.10838
2015-12-14,1.98156
2015-12-22,1.94226
2015-12-28,1.72142
2016-01-04,1.67929
2016-01-12,1.6705900000000002
2016-02-02,2.2686100000000002
2016-02-15,2.1937100000000003
2016-02-23,1.85919
2016-02-29,2.22478
2016-03-08,2.21726
2016-03-15,2.18448
2016-03-21,1.9279099999999998
2016-03-29,1.8809600000000002
2016-04-05,2.00004
2016-04-12,2.18952
2016-04-19,2.09957
2016-04-25,3.32049
2016-05-03,3.16781
2016-05-11,3.1065199999999997
2016-05-17,3.0667400000000002
2016-05-27,2.9219099999999996
2016-06-01,2.86588
2016-06-09,2.6777
2016-06-16,1.92539
2016-06-22,2.1808199999999998
2016-06-29,2.25908
2016-07-08,1.8201800000000001
2016-07-15,1.60199
2016-07-22,1.4805599999999999
2016-07-29,1.48648
2016-08-05,1.85221
2016-08-12,2.3269599999999997
2016-08-19,2.12954
2016-08-26,1.83117
2016-09-02,2.24358
2016-09-09,2.08392
2016-09-16,1.6467200000000002
2016-09-23,2.04453
2016-10-01,2.06276
2016-10-12,1.61984
2016-10-19,1.53471
2016-10-21,1.7008699999999999
2016-10-27,1.4528699999999999
2016-11-03,1.8718199999999998
2016-11-12,1.81559
2016-11-22,1.601
2016-11-29,1.02978
2016-12-06,1.98662
2016-12-13,1.73284
2016-12-27,1.6603299999999999
2017-01-03,1.89223
2017-01-17,2.02882
2017-01-24,1.8684999999999998
2017-01-31,1.81129
2017-02-07,1.97301
2017-02-15,1.8657000000000001
2017-02-21,1.78443
2017-02-28,2.4604
2017-03-09,2.36993
2017-03-14,2.11144
2017-03-21,1.88798
2017-03-28,1.97751
2017-04-04,1.94812
2017-04-11,1.90615
2017-04-18,1.86422
2017-04-25,3.5283599999999997
2017-05-02,2.95122
2017-05-09,3.38918
2017-05-16,3.3086900000000004
2017-05-23,3.17964
2017-05-30,3.0445100000000003
2017-06-01,2.14613
2017-06-16,2.72745
2017-06-30,1.79649
2017-07-30,1.33034
2017-08-25,1.4401700000000002
2017-09-14,1.38116
2017-09-27,1.7794699999999999
2017-10-10,1.9853299999999998
2017-10-14,1.234
2017-10-17,1.38197
2017-10-23,1.2942999999999998
2017-10-24,1.1118999999999999
2017-10-31,1.49284
2017-11-03,1.32118
2017-11-07,1.37806
2017-11-14,1.6515900000000001
2017-11-15,1.76385
2017-11-21,1.67714
2017-11-24,1.6515900000000001
2017-11-28,1.58718
2017-12-05,1.5656700000000001
2017-12-12,1.45466
2017-12-19,1.63585
2017-12-26,1.5054100000000001
2018-01-02,1.8132599999999999
2018-01-09,1.6602700000000001
2018-01-16,1.6748699999999999
2018-01-23,1.51197
2018-01-30,1.45601
2018-02-06,1.74177
2018-02-13,1.49093
2018-02-20,1.83071
2018-02-27,1.75852
2018-03-06,1.72238
2018-03-13,1.65746
2018-03-20,1.96244
2018-03-27,1.7961399999999998
2018-04-03,1.72349
2018-04-10,1.95549
2018-04-17,1.9313099999999999
2018-04-24,3.37735
2018-05-01,3.28883
2018-05-25,2.5968599999999995
2018-06-09,1.92013
2018-06-15,2.0351
2018-06-25,1.84321
2018-07-11,1.5684600000000002
2018-07-16,1.4644599999999999
2018-08-10,1.36661
2018-08-17,1.87915
2018-08-24,2.09236
2018-09-07,2.6705099999999997
2018-09-14,2.45309
2018-09-21,1.98726
2018-09-28,1.9947599999999999
2018-10-05,2.02474
2018-10-12,1.98403
2018-10-19,1.92967
2018-10-25,1.9447
2018-11-02,2.00862
2019-05-07,3.39721
2019-06-23,2.74022
2019-06-27,2.66922
2019-07-05,2.06683
2019-07-14,1.95991
2019-07-19,1.61459
2019-07-26,1.6122400000000001
2019-08-02,1.2712599999999998
2019-08-09,1.2710299999999999
2019-08-16,2.0058000000000002
2019-08-23,2.43363
2019-08-30,2.40293
2019-09-06,2.1181
2019-09-13,1.98848
2019-09-20,2.2239500000000003
2019-09-27,2.29186
2019-10-04,2.0401
2019-10-11,2.12431
2019-10-19,1.9950899999999998
2020-05-22,2.94411
2020-05-29,2.91219
2020-06-05,2.51306
2020-06-12,2.17946
2020-06-19,2.26122
2020-06-26,1.9312099999999999
2020-07-02,1.6894600000000002
2020-07-10,1.92913
2020-07-17,1.7387700000000001
2020-07-23,1.50282
2020-07-30,1.3747500000000001
2020-08-07,1.52726
2020-08-14,1.39085
2020-08-20,1.04411
2020-08-27,1.3698
2020-09-03,1.35443
2020-09-11,1.31303
2020-09-18,1.31775
2020-09-24,1.469
2020-10-01,1.18466
2020-10-08,1.0878400000000001
2020-10-16,1.7062
2020-10-23,1.7802200000000001
2020-11-06,1.70729
2021-05-19,2.69586
2021-05-28,2.65224
2021-06-04,2.29335
2021-06-11,2.70526
2021-06-18,2.88691
2021-06-24,2.54586
2021-07-02,2.09914
2021-07-09,1.9855200000000002
2021-07-15,1.9899
2021-07-23,1.44118
2021-07-30,1.89727
2021-08-06,1.32107
2021-08-13,1.2607382
2021-08-19,1.9853196
2021-08-27,1.9007899
2021-09-03,1.894253
2021-10-01,1.7660551
2021-10-07,1.8914954000000002
2021-10-22,2.0735342
2022-10-15,1.8626112
