date,lead
YYYY-MM-DD,ppb
2016-05-28,0.045700000000000005
2016-05-29,0.08985
2016-05-30,0.0
2016-05-31,0.0
2016-06-01,0.03062
2016-06-02,0.00548
2016-06-03,0.0
2016-06-04,0.02208
2016-06-05,0.0
2016-06-06,0.0
2016-06-07,0.03152
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,0.0
2016-06-14,0.10576
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.05693
2016-06-18,0.033479999999999996
2016-06-19,0.17055
2016-06-20,0.02951
2016-06-22,0.06631
2016-06-23,0.03493
2016-06-24,0.05732
2016-06-25,0.02627
2016-06-26,0.05151
2016-06-27,0.05543
2016-06-28,0.040959999999999996
2016-06-29,0.03569
2016-06-30,0.02194
2016-07-01,0.0654
2016-07-02,0.04465
2016-07-03,0.06369999999999999
2016-07-04,0.08897000000000001
2016-07-05,0.03098
2016-07-06,0.00913
2016-07-07,0.0194
2016-07-08,0.15266
2016-07-09,0.06295
2016-07-10,0.050809999999999994
2016-07-11,0.03713
2016-07-12,0.05168
2016-07-13,0.0524
2016-07-14,0.03787
2016-07-15,0.041920000000000006
2016-07-16,0.02386
2016-07-17,0.08821999999999999
2016-07-18,0.05447
2016-07-19,0.03679
2016-07-20,0.02238
2016-07-21,0.11697
2016-07-22,0.049690000000000005
2016-07-23,0.09129
2016-07-24,0.00356
2016-07-25,0.08553
2016-07-26,0.09103
2016-07-27,0.07386000000000001
2016-07-28,0.03669
2016-07-29,0.04492
2016-07-30,0.027989999999999998
2016-07-31,0.03276
2016-08-01,0.2531
2016-08-02,0.35105
2016-08-03,0.05954
2016-08-04,0.06303
2016-08-05,0.033460000000000004
2016-08-06,0.08098
2016-08-07,0.02171
2016-08-08,0.02246
2016-08-09,0.04346
2016-08-10,0.03325
2016-08-11,0.04979
2016-08-12,0.03637
2016-08-13,0.04418
2016-08-14,0.03718
2016-08-15,0.028839999999999998
2016-08-16,0.08187
2016-08-17,0.06128
2016-08-18,0.044590000000000005
2016-08-19,0.10045
2016-08-20,0.14808
2016-08-21,0.09313
2016-08-22,0.05759
2016-08-23,0.0521
2016-08-24,0.04327
2016-08-25,0.0329
2016-08-26,0.042760000000000006
2016-08-27,0.035339999999999996
2016-08-28,0.06165
2016-08-29,0.03612
2016-08-30,0.04475
2016-08-31,0.03009
2016-09-01,0.03598
2016-09-02,0.04105
2016-09-03,0.18030999999999997
2016-09-04,0.053489999999999996
2016-09-05,0.05796
2016-09-06,0.04132
2016-09-07,0.03753
2016-09-08,0.14981
2016-09-09,0.05561
2016-09-10,0.07837
2016-09-11,0.0533
2016-09-12,0.04532
2016-09-13,0.09285
2016-09-14,0.04961
2016-09-15,0.03148
2016-09-16,0.03121
2016-09-23,0.036809999999999996
2016-09-24,0.04291
2016-09-25,0.040709999999999996
2016-09-26,0.02674
2016-09-27,0.039459999999999995
2017-06-22,0.04639
2017-06-23,0.052680000000000005
2017-06-24,0.06681000000000001
2017-06-25,0.02187
2017-06-26,0.04812999999999999
2017-06-27,0.05549
2017-06-28,0.049210000000000004
2017-06-29,0.039459999999999995
2017-06-30,0.0269
2017-07-01,0.027299999999999998
2017-07-02,0.042589999999999996
2017-07-03,0.06157
2017-07-04,0.0688
2017-07-05,0.03744
2017-07-06,0.03863
2017-07-07,0.02905
2017-07-08,0.06769
2017-07-09,0.03522
2017-07-10,0.0397
2017-07-11,0.0343
2017-07-12,0.048060000000000005
2017-07-13,0.03824
2017-07-14,0.043949999999999996
2017-12-19,0.09332
2018-01-06,0.01728
2018-01-26,0.17368
2018-03-04,0.03785
2018-03-07,0.10194
2018-03-25,0.09232000000000001
2018-06-08,0.06688999999999999
2018-06-15,0.06414
2018-06-25,0.06693
2018-07-11,0.0661
2018-07-15,0.051910000000000005
2018-08-10,0.0632
2018-08-17,0.043660000000000004
2018-08-24,0.07384
2021-01-28,0.71029
2021-02-05,0.63346
2021-02-11,0.66255
2021-02-17,0.6805300000000001
2021-02-25,0.69589
2021-03-03,0.69463
2021-03-10,0.6612899999999999
2021-03-19,0.70589
2021-03-25,0.0
2021-03-30,0.01608
2021-04-07,0.0
2021-04-14,0.02564
2021-05-17,3.30885
2021-05-28,0.0326
2021-06-04,0.09474
2021-06-11,0.0416
2021-06-18,0.07517
2021-06-24,0.04517
2021-07-02,0.08689000000000001
2021-07-09,0.01697
2021-07-15,0.12631
2021-07-23,0.0
2021-07-30,0.00217
2021-07-31,0.01654
2021-08-06,0.00679
