date,strontium
YYYY-MM-DD,ppb
2015-06-29,1367.1656111585
2015-07-08,1555.6155852047
2015-07-13,1571.4434631984
2015-07-22,1368.956396451
2015-08-03,1240.437661329
2015-08-17,812.55700914
2015-08-24,762.4083376954
2015-10-21,1179.4540000000002
2015-11-01,403.88061
2015-11-09,440.97846
2015-11-17,643.56069
2015-11-23,1156.33142
2015-12-03,1119.59168
2015-12-14,1118.5621899999999
2015-12-22,1126.3976599999999
2015-12-28,1130.04654
2016-01-04,1174.6749
2016-01-12,1187.4418799999999
2016-02-02,1215.90897
2016-02-15,1154.01077
2016-02-23,1142.3011999999999
2016-02-29,1068.1071900000002
2016-03-08,1082.8718000000001
2016-03-15,1087.92448
2016-03-21,1108.25176
2016-03-29,1110.60341
2016-04-05,1073.81475
2016-04-12,1060.4267
2016-04-19,1080.0078
2016-04-25,1286.26353
2016-05-03,1252.13635
2016-05-11,1284.88652
2016-05-17,1296.93665
2016-05-27,1253.56768
2016-06-01,1196.19179
2016-06-09,1218.78813
2016-06-16,1781.50836
2016-06-22,1251.92525
2016-06-29,1222.83312
2016-07-08,1168.34622
2016-07-15,1165.80273
2016-07-22,1146.06277
2016-07-29,1060.85136
2016-08-05,1121.24153
2016-08-12,1259.58526
2016-08-19,1169.22066
2016-08-26,1173.1625099999999
2016-09-02,1228.19201
2016-09-09,1109.2245699999999
2016-09-16,1245.93441
2016-09-23,1143.6664799999999
2016-10-01,1171.55459
2016-10-12,960.8482700000001
2016-10-19,969.54476
2016-10-21,1055.77734
2016-10-27,1014.07825
2016-11-03,1203.52194
2016-11-12,1190.23921
2016-11-22,1034.67314
2016-11-29,581.4399000000001
2016-12-06,1122.94795
2016-12-13,1089.7749000000001
2016-12-27,1113.15944
2017-01-03,1233.10151
2017-01-17,1249.30834
2017-01-24,1311.61546
2017-01-31,1236.01013
2017-02-07,1225.94706
2017-02-15,1229.88293
2017-02-21,1233.46589
2017-02-28,1176.87619
2017-03-09,1185.28979
2017-03-14,1175.40381
2017-03-21,1217.15113
2017-03-28,1175.63184
2017-04-04,1204.05449
2017-04-11,1198.86715
2017-04-18,1999.20786
2017-04-25,1356.2006500000002
2017-05-02,1610.6326000000001
2017-05-09,1333.12129
2017-05-16,1315.1790700000001
2017-05-23,1292.0818299999999
2017-05-30,1348.31984
2017-06-01,1935.0682000000002
2017-06-16,1277.11077
2017-06-30,1306.11585
2017-07-30,1155.16174
2017-08-25,1117.24436
2017-09-14,1021.59429
2017-09-27,1150.69155
2017-10-10,1249.1305300000001
2017-10-14,1046.62517
2017-10-17,1028.2004499999998
2017-10-23,900.17716
2017-10-24,876.2515999999999
2017-10-31,1002.85493
2017-11-03,935.98033
2017-11-07,985.31626
2017-11-14,1135.34438
2017-11-15,1099.24187
2017-11-21,1132.90352
2017-11-24,1135.34438
2017-11-28,1154.20053
2017-12-05,1149.0689399999999
2017-12-12,1147.18287
2017-12-19,1193.79698
2017-12-26,1159.9772600000001
2018-01-02,1172.66142
2018-01-09,1192.57342
2018-01-16,1215.95982
2018-01-23,1067.3934800000002
2018-01-30,1054.94991
2018-02-06,1047.08559
2018-02-13,1061.58345
2018-02-20,1031.5174399999999
2018-02-27,1044.88868
2018-03-06,1058.79141
2018-03-13,1026.88789
2018-03-20,1084.89698
2018-03-27,1129.23371
2018-04-03,1137.38175
2018-04-10,1030.72793
2018-04-17,1089.5909299999998
2018-04-24,1352.31696
2018-05-01,1356.36688
2018-05-25,1322.58778
2018-06-09,1240.5408300000001
2018-06-15,1260.25533
2018-06-25,1229.03093
2018-07-11,1228.42073
2018-07-16,1121.51037
2018-08-10,1171.71397
2018-08-17,1230.99218
2018-08-24,1375.5910399999998
2018-09-07,1560.4115100000001
2018-09-14,1320.8872700000002
2018-09-21,1157.66784
2018-09-28,1259.79816
2018-10-05,1317.10513
2018-10-12,1202.28312
2018-10-19,1095.43901
2018-10-25,1209.04102
2018-11-02,1138.2418499999999
2019-05-07,1302.0471599999998
2019-06-23,1351.82693
2019-06-27,1189.98418
2019-07-05,1164.15329
2019-07-14,1092.13394
2019-07-19,1008.6515300000001
2019-07-26,984.30865
2019-08-02,935.86975
2019-08-09,904.62688
2019-08-16,1139.57416
2019-08-23,1143.56358
2019-08-30,1119.00556
2019-09-06,1028.69072
2019-09-13,1169.71114
2019-09-20,1310.07299
2019-09-27,1158.18228
2019-10-04,1168.47565
2019-10-11,1161.85168
2019-10-19,1180.98285
2020-05-22,1424.33947
2020-05-29,1221.81835
2020-06-05,1274.60827
2020-06-12,1193.75441
2020-06-19,1255.52763
2020-06-26,1168.20032
2020-07-02,1094.98631
2020-07-10,1124.63562
2020-07-17,1151.3473999999999
2020-07-23,989.1456800000001
2020-07-30,944.2652499999999
2020-08-07,1089.10025
2020-08-14,1072.13625
2020-08-20,907.8013900000001
2020-08-27,1005.0519300000001
2020-09-03,998.8218999999999
2020-09-11,956.41747
2020-09-18,985.3752299999999
2020-09-24,998.46614
2020-10-01,909.1153199999999
2020-10-08,860.61941
2020-10-16,1182.2822700000002
2020-10-23,1153.26345
2020-11-06,1054.4470099999999
2021-05-19,1367.52746
2021-05-28,1467.60175
2021-06-04,1232.16781
2021-06-11,1283.7389699999999
