date,antimony
YYYY-MM-DD,ppb
2020-05-21,0.99767
2020-05-27,0.36182
2020-06-03,0.0
2020-06-09,0.0
2020-06-17,0.0
2020-06-25,0.0
2020-06-30,0.0
2020-07-07,0.0
2020-07-14,0.0
2020-07-22,0.0
2020-07-27,0.0
2020-08-02,0.0
2020-08-10,0.23442999999999997
2020-08-18,0.20563
2020-08-24,0.09532
2020-08-31,0.34065
2020-09-15,0.22849999999999998
2020-09-22,0.13677999999999998
2020-09-28,0.10869000000000001
2020-10-08,0.12619999999999998
2020-10-14,0.06626
2020-10-22,0.09926000000000001
2020-11-11,0.05884
2020-12-08,0.07047
2020-12-29,0.049449999999999994
2021-01-29,0.10296
2021-02-09,0.14477
2021-03-10,0.10189999999999999
2021-04-16,0.0
2021-04-29,0.0
2021-05-12,0.0
2021-05-20,0.0
2021-05-26,0.0
2021-06-01,0.0
2021-06-08,0.0
2021-06-14,0.0
2021-06-21,0.0
2021-06-29,0.0
2021-07-08,0.0
2021-07-21,0.0
2021-08-05,0.32229
2021-08-11,0.0
2021-08-18,0.0
2021-08-26,0.0
2021-08-30,0.0
2021-09-12,0.0
2021-10-06,0.0
2021-10-13,0.3273247
2021-11-05,0.2440016
2021-11-12,0.1853465
2021-12-16,0.2551564
