date,selenium
YYYY-MM-DD,ppb
2020-05-22,2.26764
2020-05-29,3.11826
2020-06-12,0.27848
2020-06-19,0.4271
2020-06-26,0.20417000000000002
2020-07-02,0.27848
2020-07-10,0.72435
2020-07-17,0.05554
2020-07-23,0.50141
2020-07-30,0.0
2020-08-07,0.0
2020-08-14,0.0
2020-08-20,0.0
2020-08-27,0.20417000000000002
2020-09-03,0.0
2020-09-11,0.0
2020-09-18,0.27848
2020-09-24,0.0
2020-10-01,0.0
2020-10-16,0.12985
2020-10-23,0.0
2020-11-06,0.0
2021-01-21,0.0
2021-02-17,0.0
2021-03-10,0.0
2021-04-14,1.4549
2021-05-19,0.43042
2021-05-28,1.17549
2021-06-04,1.54803
2021-06-11,0.8805000000000001
2021-06-24,0.27676
2021-07-09,0.47801000000000005
2021-07-15,0.57863
2021-07-23,0.0
2021-07-30,0.0
2021-08-06,0.0
2021-08-13,0.0576602
2021-08-27,0.036839300000000005
2021-09-03,0.06777219999999999
2021-10-01,0.09072820000000001
2021-10-07,0.07727730000000001
2021-10-22,0.1469861
2021-11-03,0.17762329999999998
2021-11-11,0.19518629999999998
