date,rubidium
YYYY-MM-DD,ppb
2019-04-27,1.3705800000000001
2019-05-10,1.26225
2019-05-19,1.14904
2019-05-24,1.06648
2019-06-03,1.0939999999999999
2019-06-18,1.05307
2019-07-01,1.06446
2019-07-09,1.11062
2019-07-16,1.11066
2019-08-15,1.08875
2019-09-05,1.18518
2019-10-02,1.01679
2020-04-21,1.4114
2020-05-28,1.39485
2020-06-10,1.50676
2020-06-24,1.43497
2020-07-08,1.39151
2020-08-04,1.44373
2020-08-26,1.37771
2020-09-29,1.40626
2020-11-03,1.35559
2021-05-10,3.83391
2021-05-24,2.0707999999999998
2021-06-17,1.74894
2021-06-30,1.69586
2021-07-22,1.6635334
2021-08-20,1.6348759
2021-09-30,1.7125451999999999
