date,rubidium
YYYY-MM-DD,ppb
2015-06-02,0.04527
2015-06-18,0.16903
2015-07-15,0.13661
2015-08-02,0.01944
2015-11-04,0.0
2015-11-23,0.21636
2015-11-28,0.014339999999999999
2016-05-27,0.000664908
2016-06-04,0.0143422062
2016-06-08,0.00686
2016-06-11,0.0297736896
2016-06-17,0.01124
2016-07-08,0.01277
2016-07-14,0.005050000000000001
2016-07-16,0.013049999999999999
2016-07-22,0.00402
2016-07-29,0.00558
2016-08-11,0.0
2016-08-19,0.01139
2016-08-26,0.0032400000000000003
2016-09-02,0.0027
2016-09-16,0.00818
2016-10-12,0.02956
2016-10-19,0.02498
2016-10-27,0.007299999999999999
2016-11-03,0.01118
2016-11-12,0.00938
2016-12-04,0.0
2017-03-27,0.01691
2017-06-23,0.02173
2017-06-30,0.0
2017-07-13,0.00266
2017-07-14,0.00221
2017-07-17,0.012320000000000001
2017-07-30,0.0
2017-08-11,0.00974
2017-08-25,0.00711
2017-08-31,0.01033
2017-09-18,0.00832
2017-09-27,0.01199
2017-10-14,0.01039
2017-10-19,0.00944
2017-10-23,0.00421
2017-10-24,0.00793
2017-11-03,0.0038000000000000004
2017-11-14,0.009349999999999999
2017-11-16,0.0051400000000000005
2017-12-19,0.00218
2018-01-06,0.00884
2018-01-25,0.00758
2018-01-29,0.00555
2018-03-03,0.01308
2018-03-04,0.0024600000000000004
2018-03-13,0.0033599999999999997
2018-03-17,0.00652
2018-05-07,0.00933
2018-05-25,0.01167
2018-06-03,0.01012
2018-06-08,0.0108
2018-06-15,0.00448
2018-06-25,0.01111
2018-07-09,0.012329999999999999
2018-08-10,0.011019999999999999
2018-08-17,0.00432
2018-08-24,0.00456
2018-08-25,0.00478
2018-08-31,0.013229999999999999
2018-09-07,0.04909
2018-09-14,0.05414000000000001
2018-09-21,0.02391
2018-10-11,0.0030600000000000002
2018-10-12,0.05462
2018-10-18,0.029359999999999997
2018-10-25,0.01274
2018-11-02,0.01796
2018-11-10,0.026979999999999997
2018-11-16,0.00163
2018-11-17,0.0302
2019-07-27,0.03538
2019-08-13,0.03981
