date,arsenic
YYYY-MM-DD,ppb
2014-12-12,0.21614
2015-01-24,0.16626
2015-02-07,0.21705
2015-03-16,0.19374
2015-04-19,0.34565999999999997
2015-05-11,0.14640999999999998
2015-05-24,0.18488000000000002
2015-06-02,0.20646
2015-06-18,27.331989999999998
2015-07-02,0.6501800000000001
2015-07-15,18.809
2015-08-02,0.36951999999999996
2015-08-09,0.33698
2015-10-04,26.74379
2015-10-13,27.114919999999998
2015-10-26,30.340419999999998
2015-11-09,29.96392
2015-11-23,23.09444
2015-12-09,22.07625
2016-01-28,21.905540000000002
2016-02-12,22.001659999999998
2016-02-21,26.158260000000002
2016-03-09,19.05294
2016-03-24,17.23997
2016-03-31,18.15954
2016-04-08,0.17687000000000003
2016-04-21,0.16615999999999997
2016-05-02,0.0
2016-05-27,0.1052809492
2016-06-04,0.9883679939999999
2016-06-17,0.28892999999999996
2016-06-27,0.64371
2016-07-08,0.49123
2016-07-15,0.38716
2016-07-22,0.34291000000000005
2016-07-29,0.32405000000000006
2016-08-05,0.34364
2016-08-12,0.30567
2016-08-19,0.26882
2016-08-26,0.23875000000000002
2016-09-02,0.23579
2016-09-09,0.24798
2016-09-16,0.23967
2016-09-23,0.22757
2016-09-30,0.19918000000000002
2016-10-12,0.16491
2016-10-19,0.33462
2016-10-27,0.18130000000000002
2016-11-03,0.23990999999999998
2016-11-12,0.17971
2016-11-23,0.2011
2017-03-19,0.059430000000000004
2017-04-12,0.07858000000000001
2017-04-30,0.0776
2017-06-30,0.42706
2017-07-30,0.60014
2017-08-25,0.19280999999999998
2017-09-14,0.15166000000000002
2017-09-27,0.11723
2017-10-14,0.10227
2017-10-23,0.11303
2017-11-03,0.10632000000000001
2017-11-16,0.09794
2018-03-03,0.14633000000000002
2018-05-25,0.23279
2018-06-08,0.50802
2018-06-15,0.56998
2018-06-25,0.42590999999999996
2018-07-09,0.42414
2018-07-15,0.33718
2018-08-10,0.23163
2018-08-17,0.23498000000000002
2018-08-24,0.21458000000000002
2018-09-07,0.21047
2018-09-14,0.20721
2018-09-28,0.21264000000000002
2018-10-05,0.22865
2018-10-12,0.184
2018-10-18,0.18773
2018-10-25,0.15413
2018-11-02,0.16374
2018-11-10,0.18277000000000002
2018-11-17,0.14964
2019-02-27,0.16164
2019-03-30,0.15668
2019-04-18,0.12104000000000001
2019-05-08,0.12305999999999999
2019-06-05,0.11857
2019-06-11,0.11846000000000001
2019-06-21,0.21385
2019-06-27,0.7190799999999999
2019-07-05,0.43811
2019-07-14,0.52833
2019-07-19,0.58241
2019-07-26,0.7717
2019-08-02,0.6227
2019-08-09,0.49852
2019-08-16,0.31209
2019-08-23,0.7463
2019-08-30,0.44720000000000004
2019-09-06,0.25903
2019-09-13,0.37542
2019-09-20,0.18381000000000003
2019-09-27,0.19015
2019-10-04,0.15017
2019-10-11,0.18633
2019-10-19,0.14573
2019-10-25,0.15117
2019-11-03,0.12481
2019-11-08,0.13854
2019-11-15,0.13534
2019-11-22,0.33535000000000004
2019-12-04,0.14206
2019-12-12,0.14187
2019-12-20,0.13117
2020-01-08,0.15775
2020-01-21,0.30529
2020-01-28,0.12964
2020-02-11,0.06432
2020-02-20,0.0733
2020-03-11,0.08932999999999999
2020-03-17,0.05463
2020-04-03,0.06791
2020-04-09,0.05902
2020-04-14,0.07613
2020-04-24,0.06065
2020-05-22,0.0
2020-05-29,0.042960000000000005
2020-06-05,0.02628
2020-06-12,0.06119
2020-06-19,0.10493000000000001
2020-06-26,0.16836
2020-07-02,0.057229999999999996
2020-07-10,0.16322
2020-07-17,0.22705
2020-07-23,0.10375000000000001
2020-07-30,0.060270000000000004
2020-08-07,0.12429000000000001
2020-08-14,0.15992
2020-08-20,0.08883
2020-08-27,0.11445999999999999
2020-09-03,0.06269
2020-09-11,0.13043000000000002
2020-09-18,0.12674
2020-09-24,0.10685
2020-10-01,0.06501
2020-10-08,0.07705000000000001
2020-10-16,0.24405
2020-10-23,0.07701000000000001
2020-10-27,0.00591
2020-11-06,0.0
2020-11-13,0.05173
2020-12-04,0.08264
2021-01-08,0.0
2021-01-15,0.00748
2021-01-28,0.05124
2021-02-11,0.05815
2021-03-03,0.06624
2021-03-19,0.0
2021-03-25,0.25795
2021-04-07,0.15069
2021-05-17,0.2325
2021-05-28,0.16304
2021-06-04,0.3654
2021-06-11,0.47396
2021-06-18,0.52362
2021-06-24,0.32376000000000005
2021-07-02,0.43078
2021-07-09,0.24736999999999998
2021-07-15,0.24967
2021-07-23,0.67459
2021-07-30,0.2023
2021-07-31,0.29092
2021-08-06,0.28176
2021-08-13,0.2729325
2021-08-19,0.27895349999999997
2021-08-27,0.25303780000000003
2021-09-03,0.23231290000000002
2021-10-01,0.19255049999999999
2021-10-07,0.6428571
2021-10-22,0.18688320000000003
2021-10-27,0.2000308
2021-11-03,0.2201513
2021-11-11,0.16749529999999999
2022-10-15,0.20550849999999998
