date,calcium
YYYY-MM-DD,ppb
2017-02-08,210.2131
2017-02-28,199.81352
2017-03-01,15310.068360000001
2017-03-24,531.7896900000001
2017-03-26,653.3691699999999
2018-02-28,1317.5600600000002
2018-03-02,1326.07132
2018-03-05,671.03003
2018-03-15,2629.4204799999998
2018-03-16,259.76628999999997
2018-03-19,354.10308
2018-03-23,201.12254000000001
2018-03-24,152.19310000000002
2018-04-06,1475.15481
2018-04-07,182.70544999999998
2018-04-08,166.25747
2018-04-09,671.86572
2018-04-21,901.0173
2018-05-03,523.63549
2018-06-17,397.1622
2018-06-18,150.49997
2018-07-08,1027.49853
2018-07-09,314.84776
2018-07-11,788.43326
2019-06-19,424.49981
2019-07-01,1781.72179
2019-07-26,960.4453100000001
2019-07-27,2576.74828
2019-07-28,386.70881
2019-07-31,409.25014
2019-08-05,340.51126
2020-02-05,163.66982
