date,boron
YYYY-MM-DD,ppb
2019-04-27,0.56704
2019-05-10,10.52789
2019-05-19,1.4860300000000002
2019-05-24,5.3877299999999995
2019-06-03,1.0064199999999999
2019-06-18,3.5037000000000003
2019-07-01,2.1043700000000003
2019-07-16,5.0901
2019-08-15,3.75129
2019-09-05,4.480370000000001
2019-10-03,8.627559999999999
2020-05-28,2.32977
2021-05-10,5.98338
2021-05-24,4.61742
2021-06-21,10.701976
2021-06-30,7.7182110999999995
2021-07-22,7.9786943
2021-08-05,9.1416544
2021-08-20,10.7414892
2021-09-30,11.3006271
