date,arsenic
YYYY-MM-DD,ppb
2014-12-07,0.20896
2015-02-07,0.18585999999999997
2015-02-19,0.30213
2015-03-16,0.18003999999999998
2015-04-19,0.18841
2015-05-02,0.18111
2015-05-11,0.16383999999999999
2015-05-24,0.46766
2015-06-02,0.20818
2015-06-18,30.173610000000004
2015-07-02,0.35031
2015-07-15,18.6436
2015-08-02,0.32509999999999994
2015-08-09,0.32073999999999997
2015-10-04,27.65267
2015-10-13,28.51806
2015-11-09,0.22569
2015-11-23,21.75855
2015-12-09,23.86514
2015-12-30,20.898989999999998
2016-01-08,21.225589999999997
2016-01-18,22.71829
2016-01-28,17.68932
2016-02-12,19.17428
2016-02-21,21.51367
2016-03-09,22.3534
2016-03-24,22.79929
2016-03-31,19.60735
2016-04-08,0.21387
2016-04-21,0.16201
2016-05-02,0.038523454199999994
2016-05-12,0.0
2016-05-20,0.04631645010000001
2016-05-27,0.21950268779999996
2016-06-04,0.13227024119999997
2016-06-11,0.2613452732
2016-06-17,0.19139
2016-06-27,0.19434
2016-07-08,0.34299
2016-07-15,0.27784
2016-07-22,0.25780000000000003
2016-07-29,0.25473
2016-08-05,0.26884
2016-08-12,0.26966
2016-08-19,0.26561
2016-08-26,0.23142
2016-09-02,0.20737
2016-09-09,0.22811
2016-09-16,0.25015
2016-09-23,0.40317
2016-09-30,0.21401
2016-10-12,0.20892999999999998
2016-10-19,0.16915
2016-10-27,0.20166
2016-11-03,0.19810999999999998
2016-11-12,0.19663
2016-11-23,0.08163000000000001
2016-12-04,0.04191
2017-02-01,0.03758
2017-03-19,0.07662000000000001
2017-04-12,0.05697
2017-04-30,0.08349000000000001
2017-05-11,0.08448
2017-05-14,0.11424000000000001
2017-05-30,0.11934
2017-06-15,0.09891
2017-06-30,0.13498
2017-07-13,0.15239
2017-07-30,0.23611
2017-08-25,0.16310999999999998
2017-09-14,0.15864
2017-09-27,0.11288
2017-10-14,0.11976
2017-10-23,0.16551
2017-11-03,0.10323
2017-11-16,0.10499
2018-03-04,0.1392
2018-03-17,0.13346
2019-03-21,0.11575
2019-03-30,0.11461
2019-04-18,0.10541
2019-05-02,0.14486000000000002
2019-05-08,0.14914
2019-05-31,0.09948
2019-06-05,0.12151
2019-06-11,0.16310000000000002
2019-06-21,0.18113
2019-06-27,0.25298
2019-07-05,0.25093
2019-07-14,0.29377
2019-07-19,0.27726
2019-07-26,0.2922
2019-08-02,0.29258
2019-08-09,0.31525
2019-08-16,0.27357
2019-08-23,0.26535
2019-08-30,0.55046
2019-09-06,0.36296
2019-09-13,0.25144
2019-09-20,0.20657999999999999
2019-09-27,0.20515
2019-10-04,0.18939
2019-10-11,0.18464999999999998
2019-10-19,0.18689999999999998
2020-02-11,0.08188000000000001
2020-02-20,0.06974
2020-03-01,0.01585
2020-03-11,0.0
2020-03-17,0.0
2020-04-03,0.0
2020-04-09,0.0
2020-04-14,0.0
2020-04-24,0.0
2020-04-28,0.0
2020-05-14,0.0
2020-05-22,0.0
2020-05-29,0.0
2020-06-05,0.0
2020-06-12,0.0
2020-06-19,0.06357
2020-06-26,0.13375
2020-07-02,0.018109999999999998
2020-07-10,0.16247999999999999
2020-07-17,0.25812
2020-07-23,0.16462000000000002
2020-07-30,0.13145
2020-08-07,0.03581
2020-08-14,0.01845
2020-08-20,0.08351
2020-08-27,0.0
2020-09-03,0.0
2020-09-11,0.0
2020-09-18,0.00151
2020-09-24,0.0
2020-10-01,0.0
2020-10-08,0.0
2020-10-16,0.0
2020-10-23,0.0
2020-10-27,0.0
2020-11-06,0.0
2020-11-13,0.0
2020-11-20,0.0
2020-12-04,0.0
2020-12-31,0.0
2021-01-08,0.0
2021-01-15,0.0
2021-01-21,0.0
2021-01-28,0.02276
2021-02-05,0.00719
2021-02-11,0.0
2021-02-17,0.014070000000000001
2021-02-25,0.0009500000000000001
2021-03-03,0.0
2021-03-10,0.0
2021-03-19,0.0
2021-08-13,0.3057362
2021-08-19,0.29176440000000003
2021-08-27,0.2465723
2021-09-03,0.27721490000000004
2021-10-01,0.2424619
2021-10-07,0.2601266
2021-10-22,0.16405240000000001
2021-10-27,0.2528591
2021-11-03,0.27275
2021-11-11,0.19173269999999998
2021-12-20,0.1639352
2022-10-15,0.2015702
