date,arsenic
YYYY-MM-DD,ppb
2019-05-30,1.98541
2019-06-12,6.72944
2019-06-19,6.74372
2019-06-29,6.779579999999999
2019-07-15,6.51049
2019-07-18,6.861610000000001
2019-07-24,6.53627
2019-07-30,6.42944
2019-08-06,5.94581
2019-08-14,5.93012
2019-08-21,5.9000900000000005
2020-01-15,6.58038
2020-02-08,6.0365400000000005
2020-02-18,6.50795
2020-03-05,6.16996
2020-03-18,6.09
2020-03-30,6.21559
2020-08-30,6.05583
2020-09-10,5.6621500000000005
2020-09-18,6.12197
2020-09-28,5.82395
2020-10-06,6.02687
2020-10-16,5.75368
2020-10-23,5.8426100000000005
2020-10-30,5.95448
2020-11-06,5.74096
2020-11-14,6.071
