date,cobalt
YYYY-MM-DD,ppb
2015-04-28,0.103271818604864
2015-04-29,0.096360579106935
2015-04-30,0.0967096360604
2015-05-01,0.101355338815248
2015-05-02,0.096049912985
2015-05-03,0.09755113929956
2015-05-04,0.093670388082362
2015-05-05,0.099883481136062
2015-05-06,0.09605176787748
2015-05-07,0.09544888267104
2015-05-08,0.099863215849584
2015-05-09,0.10710656973048
2015-05-10,0.132469343000148
2015-05-11,0.105310048391055
2015-05-12,0.108995436335409
2015-05-13,0.109728315116896
2015-05-14,0.112519754659899
2015-05-15,0.10284510624408
2015-05-16,0.101784509589455
2015-05-17,0.097615152577662
2015-05-18,0.106063116348222
2015-05-19,0.108090736322032
2015-05-20,0.493904781263916
2015-05-20,0.076618063497095
2015-05-21,0.10014892877886
2015-05-21,0.077518623876606
2015-05-22,0.072629937284086
2015-05-23,0.074676521778408
2015-05-24,0.075313920269394
2015-05-25,0.078541616145838
2015-05-26,0.07862309569101
2015-05-27,0.078334875201766
2015-05-28,0.07408497681675
2015-05-29,0.074233587027776
2015-05-30,0.075010148079436
2015-05-31,0.074492255769124
2015-06-01,0.071432722573944
2015-06-02,0.070987987554855
2015-06-03,0.070487974937448
2015-06-04,0.072182691069546
2015-06-05,0.087145419014896
2015-06-06,0.075748458870978
2015-06-07,0.0814118974368
2015-06-08,0.084119404215252
2015-06-09,0.083895607164222
2015-06-10,0.080193064531216
2015-06-11,0.10752477063246
2015-06-12,0.10557648176436
2015-06-13,0.05717893410000001
2015-06-14,0.0558522423
2015-06-15,0.0604554405
2015-06-16,0.06602532950000001
2015-06-17,0.0590372828
2015-06-18,0.0610718389
2015-06-19,0.0592654584
2015-06-20,0.06305476450000001
2015-06-21,0.0608156047
2015-06-22,0.060930872
2015-06-23,0.06006526700264
2015-06-24,0.064501185043376
2015-06-25,0.059868995627358
2015-06-26,0.06148362796163201
2015-06-27,0.062080142492816
2015-06-28,0.069508784719341
2015-06-29,0.060939737818874004
2015-06-30,0.060716800277539
2015-07-01,0.061758296563595
2015-07-02,0.074120322266226
2015-07-03,0.075270330730291
2015-07-04,0.079906280638155
2015-07-05,0.078398619154532
2015-07-06,0.079626880033565
