date,calcium
YYYY-MM-DD,ppb
2014-12-12,56305.85634
2015-02-07,63288.523510000006
2015-03-16,51945.47217
2015-04-19,49636.578310000004
2015-05-11,43661.8115
2015-05-24,46085.24276
2015-06-02,36473.998569999996
2015-06-18,34293.55035
2015-07-02,36248.0493
2015-07-15,37709.57044
2015-08-02,43437.90186
2015-08-09,45122.245169999995
2015-10-04,47536.07651
2015-10-13,49551.569019999995
2015-10-26,49169.58253
2015-11-09,50248.239409999995
2015-11-23,49809.99098
2016-01-28,51664.58679
2016-02-12,52639.33543
2016-02-21,51327.84421
2016-03-09,51126.53697
2016-03-24,51184.147300000004
2016-03-31,50814.975320000005
2016-04-08,52087.45777
2016-04-21,47832.437849999995
2016-05-02,50778.23554394519
2016-05-12,49884.927464767505
2016-05-27,43384.8017234757
2016-06-04,39552.9037422624
2016-06-11,33892.379346169204
2016-06-17,35424.17617
2016-06-27,36625.08012
2016-07-08,37415.21441
2016-07-15,38738.14527
2016-07-22,39177.10972
2016-07-29,40934.85641
2016-08-05,39836.89971
2016-08-12,40221.50246
2016-08-19,45850.54335
2016-08-26,42141.05012
2016-09-02,48615.08555
2016-09-09,48123.94104
2016-09-16,48008.15262
2016-09-23,22363.57999
2016-09-30,46500.45229
2016-10-12,47954.992009999994
2016-10-19,49405.68624
2016-10-27,46815.64791
2016-11-03,48845.01375
2016-11-12,48001.02953
2016-11-23,47258.68330999999
2016-12-04,51566.52334
2017-03-19,51824.18208
2017-04-12,54598.52256
2017-04-30,51404.074629999996
2017-06-30,36322.00148
2017-07-30,39300.596260000006
2017-08-25,44006.76022
2017-09-14,46548.83637
2017-09-27,47183.70613
2017-10-14,47996.12169
2017-10-23,47706.980059999994
2017-11-03,49206.67574
2017-11-16,48628.607330000006
2018-03-03,47967.2258
2018-05-25,37649.53087
2018-06-08,34046.6705
2018-06-15,36018.769
2018-06-25,37490.23205
2018-07-09,41048.28153000001
2018-07-15,42068.027140000006
2018-08-10,45286.27613
2018-08-17,44184.5853
2018-08-24,46193.34534
2018-09-07,48779.14928
2018-09-14,47066.30935
2018-10-05,53093.139650000005
2018-10-12,51559.7728
2018-10-18,51657.70085
2018-10-25,51810.78693
2018-11-02,51562.52144
2018-11-10,52135.04199
2018-11-17,54482.21541
2019-02-27,48698.2966
2019-03-30,51929.800729999995
2019-04-18,51968.06528
2019-05-08,48662.53728
2019-06-05,41050.50669
2019-06-11,36392.13553
2019-06-21,34680.120240000004
2019-06-27,28852.64819
2019-07-05,36571.67605
2019-07-14,36976.57769
2019-07-19,36736.111150000004
2019-07-26,35833.70555
2019-08-02,37406.43756
2019-08-09,42495.56308
2019-08-16,43855.58182
2019-08-23,49896.509139999995
2019-08-30,47705.28198
2019-09-06,47776.00335
2019-09-13,46867.36673
2019-09-20,47865.11469
2019-09-27,48761.67142
2019-10-04,48883.105619999995
2019-10-11,50988.46781
2019-10-19,49669.118559999995
2019-10-25,53235.03729
2019-11-03,51854.035
2019-11-08,52277.63294
2019-11-15,52468.74827
2019-11-22,53290.235160000004
2019-12-04,53631.936910000004
2019-12-12,53320.05353
2019-12-20,54176.72925
2020-01-08,54567.418059999996
2020-01-21,54987.77671
2020-01-28,56060.77072
2020-02-11,48544.66536
2020-02-20,45784.97698
2020-03-11,47357.47174
2020-03-17,48297.288459999996
2020-04-03,50022.830649999996
2020-04-09,50051.81222
2020-04-14,49339.56304
2020-04-24,49499.097140000005
2020-05-22,34590.61176
2020-05-29,33335.10164
2020-06-05,31065.88895
2020-06-12,36722.59758
2020-06-19,36613.96187
2020-06-26,35450.66332
2020-07-02,36540.20547
2020-07-10,37787.984769999995
2020-07-17,40987.38296
2020-07-23,39122.84505
2020-07-30,39353.72865
2020-08-07,41118.09384
2020-08-14,41295.34579
2020-08-20,43959.0983
2020-08-27,43048.03931000001
2020-09-03,43700.82339
2020-09-11,44693.75835
2020-09-18,43522.26686
2020-09-24,49461.937260000006
2020-10-01,46637.269420000004
2020-10-08,46377.71108
2020-10-16,46858.74989
2020-10-23,46601.60633
2020-10-27,49535.29361
2020-11-06,45760.4369
2020-11-13,47085.59406
2020-12-04,48308.97865
2021-01-15,48520.60255
2021-01-28,49062.67024
2021-02-11,49746.62868
2021-03-03,51814.99922
2021-03-19,51244.644259999994
2021-03-25,55492.16085
2021-04-07,53857.32929
2021-05-17,43635.44052
2021-05-28,36514.38331
2021-06-04,37232.67085
2021-06-11,37989.28998
2021-06-18,38915.246
2021-06-24,41881.88316
2021-07-02,43813.28416
2021-07-09,44770.862180000004
2021-07-15,46267.620800000004
2021-07-30,46958.68329
2021-08-06,47112.76538
2021-08-13,48033.6982796
2021-08-19,47434.5085463
2021-08-27,49746.487312
2021-09-03,51125.276593899995
2021-10-01,53250.94312150001
2021-10-07,53361.2609718
2021-10-15,53470.668517900005
2021-10-22,53238.6087321
2021-10-27,51994.1943768
2021-11-03,53898.7743248
2021-11-11,52014.8990684
