date,calcium
YYYY-MM-DD,ppb
2019-04-27,62660.903770000004
2019-05-10,56962.856400000004
2019-05-19,81840.56498
2019-05-24,81550.95841
2019-06-03,75569.50847
2019-06-18,81441.42249
2019-07-01,68958.66356
2019-07-09,71851.25351
2019-07-16,71636.19834
2019-08-15,70998.95241
2019-09-05,81717.8003
2019-10-02,76043.07579
2020-04-21,61133.954450000005
2020-05-13,77498.10185
2020-05-28,79029.2617
2020-06-10,78037.55004
2020-06-24,78394.04406
2020-07-08,79570.65864000001
2020-08-03,84359.44172
2020-08-26,87032.01864000001
2020-09-29,85473.53058
2020-11-03,85649.73577999999
2021-05-10,84698.34812
2021-05-24,96758.02841
2021-06-17,90864.6324605
2021-06-30,99146.8979169
2021-07-22,94717.030927
2021-08-20,94648.8520536
2021-09-30,88948.25302450001
