date,phosphorus
YYYY-MM-DD,ppb
2019-05-11,1827.1724
2019-05-19,2033.2958899999999
2019-05-24,1383.9631600000002
2019-06-03,1757.62138
2019-06-18,1583.0522199999998
2019-07-01,2072.35217
2019-07-09,2412.09107
2019-07-16,2592.1981299999998
2019-08-13,2082.05769
2019-09-05,2766.16784
2020-04-21,3274.4421
2020-05-13,1066.00375
2020-05-28,1224.0587600000001
2020-06-10,1708.4883
2020-06-24,1894.73547
2020-07-08,1955.76422
2020-08-03,2215.29009
2020-08-26,2487.77659
2020-09-29,2404.52563
2020-11-03,2475.68363
2021-05-10,1425.23844
2021-05-24,1399.55955
2021-06-17,2.8470775999999995
2021-06-30,13.6848029
2021-07-22,21.0844472
2021-08-20,26.088309199999998
2021-09-30,18.7767574
