date,phosphorus
YYYY-MM-DD,ppb
2014-12-07,84.47992042553192
2015-02-07,63.94183340425532
2015-02-19,83.23768446808509
2015-03-16,68.7529410638298
2015-04-19,61.93503851063829
2015-05-02,400.13872999999995
2015-05-11,360.26304000000005
2015-05-24,445.30795
2015-06-02,349.32222
2015-06-18,218.90913
2015-07-02,349.58126999999996
2015-07-15,274.88506
2015-08-02,63.07382680851064
2015-08-09,59.719963191489356
2015-10-04,375.85703
2015-10-13,318.80219
2015-11-09,544.42866
2015-11-23,420.82939000000005
2015-12-09,450.70726
2015-12-30,441.22071
2016-01-08,447.26327
2016-01-18,495.93784
2016-01-28,491.5325
2016-02-12,503.0218
2016-02-21,480.29534
2016-03-09,523.71217
2016-03-24,458.34619000000004
2016-03-31,464.05543
2016-04-08,399.20452
2016-04-21,336.31498999999997
2016-05-02,228.27704078339997
2016-05-12,147.1889441949
2016-05-20,104.5955786545
2016-05-27,170.22914337659998
2016-06-04,144.32674404719998
2016-06-11,138.51731365
2016-06-17,133.70818
2016-06-27,133.67962
2016-07-08,164.60075
2016-07-15,169.6085
2016-07-22,167.14749999999998
2016-07-29,195.37711000000002
2016-08-05,185.74593
2016-08-12,195.80014
2016-08-19,215.5982
2016-08-26,209.78711
2016-09-02,221.81954000000002
2016-09-09,317.04493
2016-09-16,409.36879
2016-09-23,389.54917
2016-09-30,404.94993
2016-10-12,373.01984
2016-10-19,372.50027
2016-10-27,376.17247999999995
2016-11-03,409.59482
2016-11-12,395.35346
2016-11-23,358.13975999999997
2016-12-04,322.63317
2017-02-01,324.70354999999995
2017-03-19,261.77706
2017-04-12,211.94192999999999
2017-04-30,189.7417
2017-05-11,143.28759
2017-05-14,109.80734999999999
2017-05-30,120.03892
2017-06-15,113.53
2017-06-30,125.16624999999999
2017-07-13,151.85613
2017-07-30,168.76577
2017-08-25,203.42603
2017-09-14,229.30937
2017-09-27,242.62736
2017-10-14,254.68295
2017-10-23,270.83421
2017-11-03,273.00883
2017-11-16,267.9856
2018-03-04,417.39224
2018-03-17,787.6763800000001
2019-03-21,750.56745
2019-03-30,745.20779
2019-04-18,608.2998299999999
2019-05-02,478.57434
2019-05-08,446.87566
2019-05-31,281.59638
2019-06-05,239.96825
2019-06-11,224.77656
2019-06-21,229.16552
2019-06-27,251.64190000000002
2019-07-05,266.07065
2019-07-14,289.73379
2019-07-19,309.01391
2019-07-26,335.89454
2019-08-02,371.98441
2019-08-09,324.11192
2019-08-16,344.16522999999995
2019-08-23,358.27283
2019-08-30,492.15261
2019-09-06,582.51896
2019-09-13,407.56048999999996
2019-09-20,425.06174999999996
2019-09-27,425.48049
2019-10-04,446.31377
2019-10-11,448.68906000000004
2019-10-19,437.87316
2020-02-11,1136.67998
2020-02-20,1196.70164
2020-03-01,1155.52739
2020-03-11,1126.40795
2020-03-17,1140.07736
2020-04-03,1144.36445
2020-04-09,1188.69311
2020-04-14,1166.69036
2020-04-24,1249.28404
2020-04-28,1312.5480300000002
2020-05-14,1259.55794
2020-05-22,1229.2216600000002
2020-05-29,1321.0427100000002
2020-06-05,1183.1115
2020-06-12,431.79164000000003
2020-06-19,458.30681
2020-06-26,468.81597
2020-07-02,520.71691
2020-07-10,572.45836
2020-07-17,582.56454
2020-07-23,631.64076
2020-07-30,716.1350500000001
2020-08-07,817.2127399999999
2020-08-14,832.82006
2020-08-20,881.4223300000001
2020-08-27,976.2877400000001
2020-09-03,1029.42589
2020-09-11,1181.17049
2020-09-18,1181.57467
2020-09-24,1155.4464699999999
2020-10-01,1262.71307
2020-10-08,1208.8360500000001
2020-10-16,1291.59457
2020-10-23,1303.81026
2020-10-27,1340.1358
2020-11-06,1371.2043700000002
2020-11-13,1391.2690900000002
2020-11-20,1552.4494200000001
2020-12-04,1511.1809700000001
2020-12-31,1610.30899
2021-01-08,1623.0142799999999
2021-01-15,1598.41311
2021-01-21,1638.14707
2021-01-28,1149.16671
2021-02-05,1142.61153
2021-02-11,1138.76702
2021-02-17,1175.63992
2021-02-25,1243.90714
2021-03-03,1224.11344
2021-03-10,1239.55736
2021-03-19,1268.36599
2021-08-13,2.7873685
2021-08-19,4.6175484
2021-08-27,2.779141
2021-09-03,9.9708928
2021-10-01,4.7487431
2021-10-07,8.4642823
2021-10-22,13.5022244
2021-10-27,23.060723699999997
2021-11-03,46.4014212
2021-11-11,9.3942205
2021-12-20,9.9718707
2022-10-15,2.2145527
