date,thorium
YYYY-MM-DD,ppb
2020-05-22,0.09516999999999999
2020-05-29,0.0916
2020-06-05,0.0021000000000000003
2020-06-12,0.0
2020-06-19,0.0
2020-06-26,0.0
2020-07-02,0.0
2020-07-10,0.0
2020-07-17,0.0
2020-07-23,0.16344
2020-07-30,0.16178
2020-08-07,0.15903
2020-08-14,0.15754
2020-08-20,0.15904000000000001
2020-08-27,0.15712
2020-09-03,0.15810999999999997
2020-09-11,0.16097
2020-09-18,0.15678
2020-09-24,0.15664999999999998
2020-10-01,0.15265
2020-10-08,0.15900999999999998
2020-10-16,0.15768000000000001
2020-10-23,0.15217
2020-10-27,0.15452
2020-11-06,0.15674
2020-11-20,0.15455
2021-05-19,0.06979
2021-05-28,0.07419
2021-06-04,0.07225
2021-06-11,0.04819999999999999
2021-06-24,0.048479999999999995
2021-07-09,0.053099999999999994
2021-07-15,0.04826999999999999
2021-07-23,0.007339999999999999
2021-07-30,0.0
2021-08-06,0.0
2021-08-13,0.0022324000000000003
2021-08-27,0.0
2021-09-03,0.0002541
2021-10-01,0.0094695
2021-10-07,0.0
2021-10-22,0.0002342
2021-11-03,0.1253268
2021-11-11,0.008214
