date,tin
YYYY-MM-DD,ppb
2015-12-31,0.0033599999999999997
2016-02-12,0.0
2016-02-18,0.00228
2016-02-24,0.01984
2016-03-04,0.0
2016-03-11,0.0
2016-03-18,0.0
2016-03-27,0.027070000000000004
2016-03-28,67.98373
2016-04-03,74.455
2016-04-04,54.28359999999999
2016-04-05,54.28359999999999
2016-04-05,52.0901
2016-04-05,52.0901
2016-04-07,88.86273
2016-04-07,88.86273
2016-04-09,68.64728000000001
2016-04-09,68.64728000000001
2016-04-11,45.948229999999995
2016-04-11,45.948229999999995
2016-04-14,0.0
2016-04-16,13.48674
2016-04-18,13.805700000000002
2016-04-20,39.34071
2016-04-22,12.552019999999999
2016-04-24,9.57859
2016-04-26,10.46715
2016-04-28,9.80207
2016-04-30,10.19233
2016-05-02,11.78231
2016-05-04,15.70791
2016-05-06,16.10296
2016-05-08,12.11716
2016-05-10,8.92072
2016-05-12,10.45862
2016-05-14,14.12203
2016-05-16,4.8728
2016-05-18,0.03556
2016-05-20,7.07865
2016-05-22,18.836850000000002
2016-05-24,15.36532
2016-05-26,9.812800000000001
2016-05-28,6.74683
2016-05-30,6.50497
2016-06-01,7.051309999999999
2016-06-03,1.9935800000000001
2016-06-05,29.86813
2016-06-07,35.05925
2016-06-09,22.013859999999998
2016-06-11,17.15066
2016-06-13,16.26455
2016-06-15,15.04007
2016-06-17,15.42274
2016-06-19,12.51339
2016-06-21,23.9264
2016-06-23,15.412099999999999
2016-06-25,11.92963
2016-06-27,11.150199999999998
2016-06-29,9.60982
2016-07-01,12.47485
2016-07-03,8.10844
2016-07-05,8.01113
2016-07-07,0.20722000000000002
2016-07-09,29.701430000000002
2016-07-11,40.84373
2016-07-13,20.73148
2016-07-15,19.9305
2016-07-17,16.21483
2016-07-19,17.15984
2016-07-21,10.95731
2016-07-23,8.65427
2016-07-25,0.0
2016-07-27,12.79725
2016-07-29,5.12822
2016-07-31,3.35955
2016-08-02,2.0708599999999997
2016-08-04,3.38178
2016-08-06,3.4555399999999996
2016-08-08,3.42454
2016-08-10,2.35454
2016-08-12,0.0
2016-08-14,9.15439
2016-08-16,6.87808
2016-08-18,11.031649999999999
2016-08-20,3.91336
2016-08-22,4.67077
2016-08-24,5.809060000000001
2016-08-26,5.79281
2016-08-28,3.6045700000000003
2016-09-02,0.09606
2016-09-03,0.040679999999999994
2016-09-05,2.9801
2016-09-07,2.23079
2016-09-09,1.89832
2016-09-11,0.9157500000000001
2016-09-13,0.7175900000000001
2016-09-15,1.27857
2016-09-21,0.06471
2016-09-21,0.024780000000000003
2016-09-23,0.016149999999999998
2016-09-25,0.018860000000000002
2016-09-27,0.6751699999999999
2016-09-29,0.9597
2016-10-01,0.8909699999999999
2016-10-03,0.39393999999999996
2016-10-05,0.32405999999999996
2016-10-07,2.47539
2016-10-09,2.79505
2016-10-11,0.58907
2016-10-15,0.28883
2016-10-17,0.5648
2016-10-19,0.62027
2016-10-21,0.14778
2016-10-23,0.18327
2016-10-25,0.37592000000000003
2016-10-27,0.15358
2016-10-29,0.09677
2016-11-13,0.005900000000000001
2016-11-23,0.0
2016-12-15,0.0
2017-01-24,0.0
2017-02-20,0.0
2017-03-10,0.00122
2017-03-17,0.01054
2017-03-25,0.00643
2017-03-28,0.02482
2017-03-29,0.04597999999999999
2017-03-30,0.00829
2017-03-31,0.00828
2017-04-01,0.00858
2017-04-02,0.00065
2017-04-03,0.0
2017-04-05,0.01124
2017-04-06,0.0
2017-04-07,0.02715
2017-04-08,0.0
2017-04-09,0.03938
2017-04-10,0.13844
2017-04-11,0.04146999999999999
2017-04-12,0.09079000000000001
2017-04-13,0.03472
2017-04-14,0.02316
2017-04-15,0.03044
2017-04-16,0.04756
2017-04-17,0.02401
2017-04-18,0.0046500000000000005
2017-04-19,0.01142
2017-04-20,0.10539
2017-04-21,0.0456
2017-04-22,0.06542
2017-04-23,0.07792
2017-04-24,0.0517
2017-04-25,0.035500000000000004
2017-04-26,0.059090000000000004
2017-04-27,0.05217
2017-04-29,0.04045
2017-04-30,0.08673
2017-05-01,0.12226000000000001
2017-05-02,0.0413
2017-05-03,0.07492
2017-05-04,0.01623
2017-05-05,0.03914
2017-05-06,0.04095
2017-05-07,0.041539999999999994
2017-05-08,0.01363
2017-05-09,0.022940000000000002
2017-05-10,0.05905
2017-05-11,0.031310000000000004
2017-05-12,0.020479999999999998
2017-05-13,0.05079
2017-05-15,0.06564
2017-05-16,0.05684
2017-05-17,0.06904
2017-05-18,0.05451
2017-05-19,0.05858000000000001
2017-05-20,0.05207
2017-05-21,0.052110000000000004
2017-05-22,0.04734000000000001
2017-05-23,0.06714
2017-05-24,0.056049999999999996
2017-05-25,0.14921
2017-05-26,0.08052999999999999
2017-05-27,0.14153000000000002
2017-05-28,0.08513
2017-05-29,0.22292
2017-05-30,0.03125
2017-05-31,0.00276
2017-06-01,0.0103
2017-06-02,0.01834
2017-06-03,0.01937
2017-06-04,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.86548
2017-06-10,0.30592
2017-06-11,0.2844
2017-06-12,0.14056000000000002
2017-06-13,0.11588
2017-06-14,0.11649
2017-06-15,0.11431999999999999
2017-06-16,0.13428
2017-06-17,0.33556
2017-06-18,0.21689
2017-06-19,0.20236
2017-06-20,0.18663
2017-06-21,0.03746
2017-06-22,0.13528
2017-06-23,0.10708999999999999
2017-06-24,0.06521
2017-06-25,0.03848
2017-06-26,0.07407
2017-06-27,0.05165
2017-06-28,0.53635
2017-06-29,0.21836999999999998
2017-06-30,0.14865
2017-07-01,0.20683
2017-07-02,0.13323
2017-07-03,0.03744
2017-07-04,0.0979
2017-07-05,0.08424
2017-07-06,0.09616
2017-07-07,0.04325
2017-07-08,0.051399999999999994
2017-07-09,0.03192
2017-07-10,0.06244
2017-07-11,0.07851
2017-07-12,0.06936
2017-07-13,0.09212
2017-07-14,0.08410000000000001
2017-07-15,0.12489
2017-07-18,0.01923
2017-07-19,0.12014999999999999
2017-07-20,0.057
2017-07-21,1.00259
2017-07-22,0.9772000000000001
2017-07-23,1.22443
2017-07-24,1.3358700000000001
2017-07-25,1.00031
2017-07-26,0.81178
2017-07-27,0.1987
2017-07-28,0.7277899999999999
2017-07-29,0.25877
2017-07-30,0.6382300000000001
2017-07-31,0.9255599999999999
2017-08-01,0.49284
2017-08-02,0.6899900000000001
2017-08-03,0.5468
2017-08-04,0.47183
2017-08-05,0.46743
2017-08-06,0.2451
2017-08-07,0.37515
2017-08-08,0.7171700000000001
2017-08-09,0.4099
2017-08-10,0.50722
2017-08-11,0.92074
2017-08-12,1.65756
2017-08-13,0.87836
2017-08-14,0.0
2017-08-15,0.00569
2017-08-16,0.01735
2017-08-17,0.02303
2017-08-18,0.00817
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0
2017-08-22,0.00553
2017-08-23,0.51655
2017-08-24,0.135
2017-08-25,0.08791
2017-08-26,0.01336
2017-08-27,0.0061200000000000004
2017-08-28,0.5278
2017-08-29,0.0191
2017-08-30,0.12111
2017-08-31,0.09226
2017-09-01,0.02876
2017-09-02,0.04324
2017-09-03,0.01664
2017-09-04,0.10285000000000001
2017-09-05,0.06255
2017-09-17,0.13074
2017-09-18,0.051919999999999994
2017-09-19,0.0331
2017-09-20,0.08330000000000001
2017-09-21,0.027049999999999998
2017-09-22,0.0388
2017-09-23,0.01764
2017-09-24,0.0
2017-09-25,0.07054
2017-09-26,0.00065
2017-09-27,0.03262
2017-09-28,0.0
2017-09-29,0.027469999999999998
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,0.00758
2017-10-03,0.0
2017-10-04,0.07558999999999999
2017-10-05,0.0012000000000000001
2017-10-06,0.0
2017-10-07,0.0
2017-10-08,0.0279
2017-10-09,0.01304
2017-10-10,0.0
2017-10-20,0.00048
2017-11-07,0.0
2018-04-28,0.10293999999999999
2018-04-29,0.09549
2018-04-30,0.06738
2018-05-01,0.08361
2018-05-02,0.06967
