date,europium
YYYY-MM-DD,ppb
2019-05-10,0.0055000000000000005
2019-05-19,0.0097
2019-05-24,0.00793
2019-06-03,0.00809
2019-06-18,0.0033799999999999998
2019-07-01,0.0092
2019-07-09,0.01738
2019-07-16,0.00888
2019-08-15,0.00617
2019-09-05,0.019589999999999996
2019-10-02,0.01005
2020-05-13,0.0065
2020-05-28,0.01247
2020-06-10,0.009840000000000002
2020-06-24,0.0179
2020-07-08,0.0
2020-08-04,0.00614
2020-08-26,0.009430000000000001
2020-09-29,0.00598
2021-05-10,0.01667
2021-05-24,0.00816
2021-06-17,0.003195
2021-06-30,0.0030345
2021-07-22,0.000731
2021-08-20,0.0029501
