date,uranium
YYYY-MM-DD,ppb
2016-10-15,0.98065
2016-10-19,1.05517
2016-10-27,1.0358
2016-11-03,1.05885
2016-11-12,1.05448
2016-11-23,1.02016
2016-12-19,1.03809
2017-03-19,1.10584
2017-04-11,0.73201
2017-04-12,0.5678099999999999
2017-05-14,0.15375
2017-05-30,0.31332
2017-06-01,0.17448000000000002
2017-06-15,0.21936
2017-06-30,0.38588999999999996
2017-07-13,0.52709
2017-07-30,0.66719
2017-08-25,0.80208
2017-09-13,0.91866
2017-09-27,0.97871
2017-10-14,0.94987
2017-10-23,0.96582
2017-10-29,0.9237099999999999
2017-11-03,0.9651
2017-11-16,0.92096
2017-12-19,0.90546
2018-01-05,0.92711
2018-01-25,0.96424
2018-03-03,1.05401
2018-03-17,1.10074
2018-05-07,0.27307000000000003
2018-05-25,0.39069
2018-06-03,0.47641999999999995
2018-06-15,0.5249
2018-06-25,0.62941
2018-07-11,0.7185999999999999
2018-07-15,0.75364
2018-08-10,0.91019
2018-08-17,0.95556
2018-08-24,0.95086
