date,europium
YYYY-MM-DD,ppb
2014-12-07,0.01072
2015-01-24,0.00775
2015-02-07,0.00822
2015-03-16,0.00881
2015-04-19,0.00946
2015-05-11,0.008409999999999999
2015-05-24,0.00812
2015-06-02,0.00946
2015-06-18,0.03018
2015-07-02,0.01307
2015-07-15,0.02144
2015-08-02,0.01155
2015-08-09,0.013940000000000001
2015-10-04,0.03411
2015-10-13,0.02765
2015-10-26,0.02659
2015-11-09,0.01738
2015-11-23,0.01993
2015-12-09,0.01826
2015-12-30,0.01685
2016-01-08,0.02157
2016-01-18,0.0231
2016-01-28,0.01967
2016-02-12,0.024650000000000002
2016-02-21,0.02463
2016-03-09,0.023119999999999998
2016-03-24,0.02375
2016-03-31,0.023010000000000003
2016-04-08,0.01097
2016-04-21,0.03179
2016-05-02,0.0080001095
2016-05-12,0.014320983600000002
2016-05-20,0.0099496656
2016-05-27,0.007403415599999999
2016-06-04,0.021939792
2016-06-11,0.017622352
2016-06-17,0.025769999999999998
2016-06-27,0.013049999999999999
2016-07-08,0.01855
2016-07-15,0.021159999999999998
2016-07-22,0.02539
2016-07-29,0.03771
2016-08-05,0.009309999999999999
2016-08-12,0.01188
2016-08-19,0.0074399999999999996
2016-08-26,0.0171
2016-09-02,0.00896
2016-09-09,0.01253
2016-09-16,0.011869999999999999
2016-09-23,0.01112
2016-09-30,0.012329999999999999
2016-10-12,0.01215
2016-10-19,0.01261
2016-10-27,0.01118
2016-11-03,0.01315
2016-11-12,0.01299
2016-11-23,0.008239999999999999
2016-12-04,0.010620000000000001
2017-04-12,0.18286
2017-04-30,0.25573999999999997
2017-05-14,0.2667
2017-05-30,0.27295
2017-06-15,0.28
2017-06-30,0.30693000000000004
2017-07-30,0.28548
2017-08-25,0.24142
2017-09-14,0.30042
2017-09-27,0.30648000000000003
2017-10-14,0.27013
2017-10-23,0.23267
2017-11-16,0.20512
2018-03-03,0.12985
2018-05-07,0.010679999999999999
2018-05-25,0.01282
2018-06-08,0.01531
2018-06-15,0.015529999999999999
2018-06-25,0.01364
2018-07-09,0.01475
2018-07-15,0.009430000000000001
2018-08-10,0.009089999999999999
2018-08-17,0.011590000000000001
2018-08-24,0.00998
2018-09-07,0.010579999999999999
2018-09-14,0.012199999999999999
2018-09-21,0.01118
2018-09-28,0.01064
