date,molybdenum
YYYY-MM-DD,ppb
2019-04-27,4.2932
2019-05-10,3.98611
2019-05-19,4.53064
2019-05-24,5.504639999999999
2019-06-03,5.535769999999999
2019-06-18,5.57968
2019-07-01,5.47973
2019-07-09,5.894970000000001
2019-07-16,5.9145
2019-08-15,5.779069999999999
2019-09-05,5.59544
2019-10-02,5.3085700000000005
2020-04-21,5.33864
2020-05-13,6.11129
2020-05-28,5.50154
2020-06-10,6.51738
2020-06-24,6.88984
2020-07-08,7.152760000000001
2020-08-03,6.18675
2020-08-26,5.8917
2020-09-29,5.06571
2020-11-03,5.689
2021-05-10,6.611409999999999
2021-05-24,8.00547
2021-06-17,7.8326605
2021-06-30,8.4501827
2021-07-22,7.8411741
2021-08-20,7.1919179
2021-09-30,5.616319600000001
