date,boron
YYYY-MM-DD,ppb
2020-06-03,416.65754999999996
2020-06-16,414.57591
2020-06-30,402.34181
2020-07-14,432.79794000000004
2020-07-21,440.84133
2020-07-29,443.75326
2020-08-04,440.89786
2020-08-12,411.39721000000003
2020-08-19,437.87945
2020-08-24,416.72026000000005
2020-09-01,425.60907999999995
2020-09-10,436.34773
2020-09-14,444.77857
2020-09-23,450.13300000000004
2020-09-29,423.53563
2020-10-05,434.39807
2020-10-13,433.26614
2020-10-20,432.50557000000003
2020-10-28,438.26762
2020-11-03,424.41871
2020-11-19,389.46112999999997
2020-12-03,392.03043
2021-01-20,382.25867
2021-02-19,394.19286
2021-03-09,399.39814
2021-04-28,393.75568999999996
2021-05-04,392.87958000000003
2021-05-13,403.7977
2021-05-18,380.87136999999996
2021-06-02,396.23827
2021-06-08,411.97362
2021-06-15,419.46925
2021-06-22,427.10316
2021-07-01,419.76865
2021-07-07,410.87801
2021-07-20,434.5275321
2021-07-27,489.51077740000005
2021-08-04,469.48846860000003
2021-08-10,470.445913
2021-08-17,468.0958673
2021-08-24,491.00604169999997
2021-08-31,435.711676
2021-09-08,446.849234
2021-09-27,449.9408869
2021-10-04,491.8738869
2021-10-15,447.5823982
2021-10-20,502.4442792
2021-10-28,483.580478
2021-11-04,499.36696329999995
2021-11-08,479.8115582
2021-12-01,487.48980570000003
