date,silicon
YYYY-MM-DD,ppb
2014-12-07,2828.27114
2015-01-24,2675.27647
2015-02-07,3182.4728099999998
2015-02-19,3487.73038
2015-03-16,2402.42471
2015-04-19,2164.71157
2015-05-02,5706.774359999999
2015-05-11,5694.40028
2015-05-24,5973.29353
2015-06-02,5715.40478
2015-06-18,3489.6556199999995
2015-07-02,5934.87901
2015-07-15,3064.38288
2015-08-02,2296.15639
2015-08-09,2289.3007900000002
2015-10-04,3267.89649
2015-10-13,3504.28277
2015-10-26,3391.45788
2015-11-09,3515.51789
2015-11-23,3269.40318
2015-12-09,3276.70006
2015-12-30,3379.42768
2016-01-08,3399.3575800000003
2016-01-18,3184.10805
2016-01-28,3432.38083
2016-02-12,3305.1161300000003
2016-02-21,3895.7919600000005
2016-03-09,3426.4266199999997
2016-03-24,3652.8632800000005
2016-03-31,3429.16517
2016-04-08,2182.7612
2016-04-21,2174.53881
2016-05-02,2165.2503308958
2016-05-12,2206.3131096513002
2016-05-20,2249.1825252204
2016-05-27,2202.6829251980002
2016-06-04,1897.7033017432
2016-06-11,2189.0425736432
2016-06-17,2235.7233
2016-06-27,2356.2783099999997
2016-07-08,2439.9148
2016-07-15,2379.96072
2016-07-22,2409.56133
2016-07-29,2390.30744
2016-08-05,2276.82817
2016-08-12,2388.23665
2016-08-19,2395.60826
2016-08-26,2295.59911
2016-09-02,2321.0609600000003
2016-09-09,2158.19489
2016-09-16,2225.75167
2016-09-23,2099.30972
2016-09-30,2180.5515
2016-10-12,2125.01592
2016-10-19,2188.97476
2016-10-27,2318.6469700000002
2016-11-03,2222.28697
2016-11-12,2328.02432
2016-11-23,2166.61408
2016-12-04,2624.61342
2016-12-19,2591.51657
2017-03-19,2640.8475700000004
2017-04-12,2493.93244
2017-04-30,2563.12958
2017-05-14,2590.7600700000003
2017-05-30,2161.42695
2017-06-15,2340.25997
2017-06-30,2317.75632
2017-07-13,2398.4828899999998
2017-07-30,2772.27575
2017-08-25,2518.17535
2017-09-14,2540.07526
2017-09-27,2576.1685899999998
2017-10-14,2219.85898
2017-10-23,2251.79483
2017-11-03,2384.33427
2017-11-16,2310.3107099999997
2017-12-19,2785.36936
2018-01-05,2808.9556199999997
2018-01-25,2850.0058799999997
2018-03-03,2585.1020799999997
2018-03-17,2779.37692
2018-05-07,2290.51244
2018-05-25,2440.879
2018-06-08,2335.02006
2018-06-15,2326.03766
2018-06-25,2361.2634199999998
2018-07-09,2506.68754
2018-07-15,2451.94002
2018-08-10,2490.76117
2018-08-17,2431.8283
2018-08-24,2515.25805
2018-09-07,2456.67745
2018-09-14,2416.05839
2018-09-21,2446.93727
2018-09-28,2489.263
